GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	62920	58016644	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	58016669	58037040	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	58037295	152580015	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	152580278	152614118	7	7	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	152618018	201303305	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	201304328	201344874	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	201345496	242223763	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	242224547	242257537	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr1	242258795	248930189	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr2	12784	242147305	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr3	20930	1558570	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr3	1558664	1679464	4	3	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr3	1688055	198169247	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	68929	32256283	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	32256359	32274095	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	32274134	113999063	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	114003216	124149784	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	124150988	138674008	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	138674401	147098832	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	147099685	180950977	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	180955636	181507543	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr4	181509960	190106768	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	15532	37715997	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	37716009	38072603	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	38072704	41579157	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	41579365	41601994	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	41602016	125138960	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	125141683	125147790	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	125148575	125153643	6	4	2
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	125154145	153739869	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	153740488	153756195	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	153758052	166411214	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	166411229	166422950	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr5	166423045	181363319	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr6	149661	11943676	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr6	11944344	11954748	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr6	11954858	170741917	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr7	43259	54462917	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr7	54463319	54468257	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr7	54472843	88743311	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr7	88743736	88750471	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr7	88750496	159334314	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr8	81254	145072769	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr9	46587	138200944	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr10	45792	241871	2	2	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr10	242478	125087710	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr10	125087830	125110555	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr10	125111773	133536015	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr10	133537633	133654968	4	3	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr11	198510	91836654	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr11	91837616	91925750	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr11	91927206	135074876	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr12	51460	133201603	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr13	18452809	48137028	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr13	48137542	57192766	4	2	2
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr13	57193049	57204246	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr13	57215580	104097153	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr13	104098579	114342922	4	2	2
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr14	18239283	34225037	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr14	34225459	34274809	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr14	34274825	41238007	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr14	41238164	41258247	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr14	41261745	106877229	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr15	19811075	45903774	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr15	45903913	45950393	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr15	45950456	101928837	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr16	10777	90096867	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr17	150733	45816037	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr17	45816121	45834532	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr17	45835420	46159058	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr17	46159309	46286848	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr17	46323701	83091923	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr18	48133	10919282	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr18	10919332	11073698	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr18	11073823	80257174	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr19	90910	29576946	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr19	29577270	29599620	0	0	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr19	29599742	58586487	2	1	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr20	80664	26324855	1	1	0
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr20	26324943	64324800	3	2	1
13626c14-0b7a-422a-b2c9-482d6fe9dce7	chr21	12973348	46677045	2	1	1
