miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175943-94175962:+	1	0.479049	N	precursor
hsa-let-7a-1	hg38:chr9:94175960-94175984:+	3	1.437148	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175980:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175982:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175983:+	2	0.958099	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175984:+	11	5.269544	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	63	30.180118	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	1471	704.681799	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	3842	1840.508137	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	11832	5668.113556	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	303	145.151995	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	4	1.916198	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175982:+	2	0.958099	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	18	8.622891	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	62	29.701068	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175985:+	5	2.395247	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175964-94175984:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175982:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	2	0.958099	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	16	7.664792	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175985:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	13	6.227643	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175984:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175989:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175969-94175985:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	2	0.958099	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	6	2.874297	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	16	7.664792	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176036:+	1	0.479049	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176033:+	1	0.479049	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176035:+	1	0.479049	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176036:+	1	0.479049	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176016-94176035:+	2	0.958099	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146524-122146545:-	1	0.479049	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146566-122146590:-	7	3.353346	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146586:-	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146587:-	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146589:-	4	1.916198	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	322	154.253936	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146586:-	9	4.311445	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	23	11.018138	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	80	38.323959	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	12091	5792.187374	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146586:-	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146587:-	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146589:-	16	7.664792	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	3886	1861.586315	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146589:-	2	0.958099	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	1457	697.975106	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	55	26.347722	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112771:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	11	5.269544	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	17	8.143841	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	16	7.664792	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112775:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	67	32.096316	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112772:+	1489	713.304689	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112773:+	3851	1844.819583	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112774:+	12126	5808.954106	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112775:+	320	153.295837	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112776:+	1	0.479049	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112772:+	2	0.958099	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112773:+	12	5.748594	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112774:+	72	34.491563	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112775:+	7	3.353346	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112754-46112774:+	1	0.479049	N	mature,MIMAT0000062
