miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175942-94175962:+	2	1.336989	N	precursor
hsa-let-7a-1	hg38:chr9:94175960-94175982:+	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175984:+	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	32	21.391819	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	1099	734.675269	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	938	627.047682	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	3206	2143.192823	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	64	42.783637	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	3	2.005483	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175987:+	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175982:+	3	2.005483	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	2	1.336989	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	26	17.380853	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175985:+	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175982:+	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	3	2.005483	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	10	6.684943	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175983:+	3	2.005483	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	4	2.673977	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175985:+	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175984:+	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175969-94175985:+	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176013-94176032:+	1	0.668494	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	6	4.010966	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	4	2.673977	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	10	6.684943	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176036:+	1	0.668494	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176034:+	1	0.668494	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176015-94176037:+	1	0.668494	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146523-122146545:-	3	2.005483	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146524-122146545:-	3	2.005483	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146525-122146545:-	3	2.005483	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146527-122146545:-	1	0.668494	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146527-122146546:-	1	0.668494	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146566-122146590:-	3	2.005483	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146583:-	1	0.668494	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	75	50.137075	N	mature,MIMAT0000062
