miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175942-94175962:+	3	0.548921	N	precursor
hsa-let-7a-1	hg38:chr9:94175943-94175962:+	2	0.365947	N	precursor
hsa-let-7a-1	hg38:chr9:94175961-94175980:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175982:+	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175983:+	4	0.731895	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175984:+	5	0.914869	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	164	30.007694	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	3469	634.735919	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	7790	1425.365467	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	22608	4136.670408	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	334	61.113231	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	6	1.097842	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175987:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	4	0.731895	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	15	2.744606	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175964-94175984:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	4	0.731895	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	28	5.123265	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175985:+	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	11	2.012711	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175985:+	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175984:+	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175985:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175989:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176010-94176031:+	1	0.182974	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	4	0.731895	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	15	2.744606	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	17	3.110554	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176036:+	1	0.182974	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146523-122146545:-	5	0.914869	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146524-122146545:-	4	0.731895	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146525-122146545:-	1	0.182974	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146566-122146590:-	6	1.097842	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146583:-	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146587:-	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	309	56.538887	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146585:-	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146586:-	14	2.561632	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	27	4.940291	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146588:-	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	13	2.378659	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	22707	4154.784809	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146587:-	7	1.280816	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146589:-	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	7457	1364.435210	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146587:-	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146589:-	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	3438	629.063732	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146589:-	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	164	30.007694	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112768:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112770:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112771:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	25	4.574344	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	35	6.404081	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	17	3.110554	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	156	28.543904	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112772:+	3383	619.000177	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112773:+	7719	1412.374331	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112774:+	22327	4085.254786	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112775:+	331	60.564309	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112771:+	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112773:+	3	0.548921	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112774:+	19	3.476501	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112754-46112774:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112773:+	9	1.646764	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112774:+	31	5.672186	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112775:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112772:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112773:+	4	0.731895	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112774:+	15	2.744606	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112775:+	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112757-46112774:+	2	0.365947	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112757-46112775:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112759-46112775:+	1	0.182974	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112800-46112818:+	1	0.182974	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112820:+	7	1.280816	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112821:+	13	2.378659	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112822:+	8	1.463790	N	mature,MIMAT0004481
hsa-let-7b	hg38:chr22:46113691-46113708:+	6	1.097842	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113709:+	22	4.025422	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113710:+	679	124.239172	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113711:+	10489	1919.211603	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113712:+	3822	699.325650	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113713:+	7924	1449.883949	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113714:+	991	181.326980	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113711:+	3	0.548921	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113712:+	2	0.365947	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113713:+	10	1.829737	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113714:+	2	0.365947	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113693-46113713:+	2	0.365947	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113713:+	12	2.195685	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113714:+	4	0.731895	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113713:+	13	2.378659	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113714:+	2	0.365947	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113712:+	1	0.182974	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113713:+	2	0.365947	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113714:+	1	0.182974	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113698-46113714:+	3	0.548921	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113745-46113762:+	1	0.182974	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113765:+	10	1.829737	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113766:+	50	9.148687	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113746-46113765:+	1	0.182974	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113746-46113766:+	1	0.182974	N	mature,MIMAT0004482
hsa-let-7c	hg38:chr21:16539837-16539858:+	5	0.914869	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539859:+	3	0.548921	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539860:+	3	0.548921	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539857:+	48	8.782740	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539858:+	139	25.433350	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539859:+	132	24.152534	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539860:+	326	59.649441	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539861:+	9	1.646764	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539839-16539860:+	3	0.548921	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539841-16539860:+	1	0.182974	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539883-16539904:+	1	0.182974	N	mature,MIMAT0026472
hsa-let-7c	hg38:chr21:16539883-16539905:+	10	1.829737	N	mature,MIMAT0026472
hsa-let-7d	hg38:chr9:94178822-94178841:+	1	0.182974	N	precursor
hsa-let-7d	hg38:chr9:94178841-94178857:+	1	0.182974	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178859:+	5	0.914869	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178860:+	5	0.914869	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178861:+	103	18.846296	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178862:+	188	34.399064	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178863:+	783	143.268442	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178864:+	44	8.050845	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178865:+	1	0.182974	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178842-94178862:+	4	0.731895	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178842-94178863:+	13	2.378659	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178842-94178864:+	1	0.182974	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178843-94178862:+	1	0.182974	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178843-94178863:+	5	0.914869	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178844-94178862:+	2	0.365947	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178844-94178863:+	1	0.182974	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178845-94178863:+	4	0.731895	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178845-94178864:+	1	0.182974	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178848-94178864:+	2	0.365947	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178895-94178910:+	1	0.182974	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178911:+	1	0.182974	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178912:+	2	0.365947	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178913:+	13	2.378659	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178914:+	5	0.914869	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178915:+	131	23.969560	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178916:+	621	113.626695	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178917:+	2100	384.244863	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178918:+	4	0.731895	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178915:+	5	0.914869	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178916:+	47	8.599766	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178917:+	171	31.288510	N	mature,MIMAT0004484
