GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	61735	35641909	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	35643104	40945577	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	40949266	48508685	4	2	2
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	48509197	49360721	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	49365453	53247664	4	2	2
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	53247877	72892801	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	72894430	154096749	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	154099022	154831169	4	2	2
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	154834542	158457761	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	158463018	159092646	4	2	2
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	159094778	163540952	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	163541635	174997027	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	174997294	184148380	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	184149139	187207791	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	187209523	187678016	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	187681848	206611894	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	206612720	206788121	4	3	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	206789035	243886728	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	243893897	245224359	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	245224847	245825093	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	245825705	246130304	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr1	246130414	248930189	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr2	12784	242147305	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr3	18667	61059420	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr3	61059876	61169624	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr3	61170218	198169247	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr4	12281	190106768	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr5	15532	181363319	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr6	149661	170741917	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr7	43259	159334314	4	2	2
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr8	81254	145072769	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr9	46587	138200944	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr10	26823	51457463	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr10	51457762	51701506	2	1	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr10	51701815	133769379	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr11	198572	135074876	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr12	51460	133201603	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr13	18452809	114342922	4	3	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr14	18225647	106877229	4	3	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr15	19811075	101928837	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr16	10777	90221127	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr17	150733	11531447	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr17	11532143	12039748	0	0	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr17	12053675	21638857	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr17	21641977	37283074	4	2	2
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr17	37283785	83090856	4	3	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr18	48133	80257174	2	1	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr19	90910	58586487	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr20	80664	64324800	4	2	2
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr21	10336543	46677045	2	2	0
97fab494-8599-4469-b2e1-9a8c7e3843a6	chr22	15294545	50796027	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chrX	251810	2776199	3	2	1
97fab494-8599-4469-b2e1-9a8c7e3843a6	chrX	2785350	156004181	2	2	0
