GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr1	61735	13777356	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr1	13778323	14135554	2	2	0
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr1	14136572	87861426	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr1	87862077	118086502	2	2	0
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr1	118090616	121741181	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr1	143285278	213780136	6	4	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr1	213780136	248930189	7	4	3
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr2	12784	242147305	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr3	18667	3353686	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr3	3353710	4085479	3	2	1
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr3	4085511	198169247	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr4	12281	190106768	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr5	15532	61277660	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr5	61280070	61828138	2	2	0
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr5	61829068	181363319	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	149661	36781295	3	3	0
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	36785528	38865002	18	15	3
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	38868985	39747499	12	9	3
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	39758981	41016647	18	15	3
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	41018289	49648076	11	8	3
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	49651137	58416354	7	4	3
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	58416362	66047226	5	3	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	66050550	105363461	3	3	0
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	105363632	116215902	7	4	3
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr6	116222598	170741917	6	4	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr7	43259	50620546	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr7	50621587	52133347	2	2	0
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr7	52133363	159334314	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr8	81254	102817960	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr8	102820028	103060299	2	2	0
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr8	103061009	145072769	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr9	46587	138200944	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr10	26823	86593312	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr10	86596487	87171980	6	4	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr10	87173128	133769379	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr11	198572	27536856	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr11	27541835	28022844	6	4	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr11	28024642	135074876	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr12	51460	133201603	4	2	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr13	18452809	59847811	9	7	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr13	59848055	71704447	6	4	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr13	71706134	114342922	10	8	2
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr14	18225647	19955213	3	2	1
6eebf1e5-e148-4c15-804f-08b6b2d95b66	chr14	19956767	68202328	2	2	0
