miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	9	17.986726	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	204	407.699118	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	232	463.657821	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	895	1788.679954	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	29	57.957228	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	3	5.995575	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175985:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175964-94175984:+	3	5.995575	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	26	51.961652	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175985:+	5	9.992625	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	2	3.997050	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175985:+	2	3.997050	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175969-94175985:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	2	3.997050	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	4	7.994100	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	2	3.997050	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146523-122146545:-	3	5.995575	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146524-122146545:-	1	1.998525	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	38	75.943953	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146585:-	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146586:-	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	24	47.964602	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	4	7.994100	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	999	1996.526563	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146587:-	2	3.997050	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146589:-	3	5.995575	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	204	407.699118	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146589:-	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	216	431.681419	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146589:-	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	15	29.977876	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	2	3.997050	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	17	33.974927	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112772:+	200	399.705018	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112773:+	197	393.709442	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112774:+	936	1870.619483	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112775:+	36	71.946903	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112776:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112772:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112773:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112774:+	4	7.994100	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112754-46112774:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112772:+	2	3.997050	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112773:+	1	1.998525	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112774:+	24	47.964602	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112775:+	2	3.997050	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112774:+	6	11.991151	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112800-46112820:+	2	3.997050	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112821:+	4	7.994100	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112822:+	4	7.994100	N	mature,MIMAT0004481
hsa-let-7b	hg38:chr22:46113691-46113708:+	2	3.997050	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113709:+	2	3.997050	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113710:+	65	129.904131	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113711:+	1842	3681.283213	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113712:+	375	749.446908	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113713:+	1137	2272.323026	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113714:+	245	489.638647	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113711:+	1	1.998525	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113712:+	1	1.998525	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113713:+	3	5.995575	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113714:+	2	3.997050	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113713:+	11	21.983776	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113714:+	10	19.985251	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113713:+	2	3.997050	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113714:+	1	1.998525	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113713:+	1	1.998525	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113698-46113714:+	1	1.998525	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113745-46113765:+	1	1.998525	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113766:+	10	19.985251	N	mature,MIMAT0004482
hsa-let-7c	hg38:chr21:16539837-16539859:+	1	1.998525	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539857:+	8	15.988201	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539858:+	11	21.983776	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539859:+	6	11.991151	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539860:+	40	79.941004	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539861:+	1	1.998525	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539860-16539881:+	1	1.998525	N	stemloop
hsa-let-7c	hg38:chr21:16539883-16539904:+	2	3.997050	N	mature,MIMAT0026472
hsa-let-7c	hg38:chr21:16539883-16539905:+	4	7.994100	N	mature,MIMAT0026472
hsa-let-7d	hg38:chr9:94178841-94178858:+	1	1.998525	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178861:+	4	7.994100	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178862:+	14	27.979351	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178863:+	80	159.882007	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178864:+	5	9.992625	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178842-94178863:+	9	17.986726	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178843-94178862:+	1	1.998525	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178843-94178863:+	2	3.997050	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178843-94178864:+	1	1.998525	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178844-94178863:+	2	3.997050	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178844-94178864:+	1	1.998525	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178845-94178862:+	1	1.998525	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178895-94178913:+	3	5.995575	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178915:+	33	65.951328	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178916:+	207	413.694693	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178917:+	788	1574.837770	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178918:+	9	17.986726	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178915:+	1	1.998525	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178916:+	6	11.991151	N	mature,MIMAT0004484
