cg00000292	0.54051433087705
cg00002426	0.161385311690687
cg00003994	0.415534988974374
cg00005847	0.467844738766595
cg00006414	0.0405754992125816
cg00007981	0.0183285737121672
cg00008493	0.984458531429895
cg00008713	0.0117646687632174
cg00009407	0.00958977258789925
cg00010193	NA
cg00011459	0.969160544309359
cg00012199	0.0158836817984722
cg00012386	0.0147305987884582
cg00012792	0.019521440739834
cg00013618	0.259150840450433
cg00014085	0.0162325708637399
cg00014837	0.842763121755741
cg00015770	0.772964361841354
cg00016968	0.402425204953594
cg00019495	0.0319277168706949
cg00020533	0.956168078684944
cg00021527	0.0183981125036634
cg00022606	NA
cg00022866	0.613203424781573
cg00024396	0.0205966924453893
cg00024812	0.0195559826104021
cg00025138	0.0137587281222026
cg00025991	0.618179243963652
cg00027083	0.711118070104609
cg00027674	0.0411665120019682
cg00029826	0.0364993354055864
cg00029931	0.0088482418401386
cg00030047	0.690621756517042
cg00031162	0.207599174921857
cg00032227	0.0100895087747365
cg00032666	0.672755539200016
cg00033516	0.0206543511441014
cg00033773	0.851056653301421
cg00034039	0.0385765439117546
cg00035347	0.0869962827878216
cg00035623	0.0744808765202182
cg00037763	0.396461088528153
cg00037940	0.727266467699047
cg00040861	0.0140535667818191
cg00040873	0.0878085513798526
cg00041575	0.404068788422225
cg00042156	NA
cg00043004	0.0139911478777853
cg00043080	0.860678831903508
cg00044245	0.467152896840547
cg00044729	0.25915535591344
cg00047050	0.0257171145462733
cg00047469	0.0116153894384171
cg00049986	0.0566329376377679
cg00050312	NA
cg00051623	NA
cg00051979	0.0352625426158661
cg00053292	0.0324163380539969
cg00053647	NA
cg00054706	0.0178750086103656
cg00055233	NA
cg00056767	0.0115167200514845
cg00057593	0.373194018860524
cg00058938	0.373316077014309
cg00059225	0.499658075669679
cg00059424	0.0172385008058597
cg00059740	0.0162484814996401
cg00059930	0.920878290775611
cg00060762	0.0130500658444535
cg00060882	NA
cg00061059	0.0294919726823867
cg00061629	0.764233646541414
cg00062776	0.44841757504305
cg00063144	0.780423209417493
cg00065385	0.819344134271642
cg00065408	0.0119764027775419
cg00066153	0.924014341112799
cg00066816	0.0580493478593844
cg00067471	0.0617234499025597
cg00069261	0.0238601319326156
cg00071250	0.453203006079607
cg00071998	0.0151851817122244
cg00072216	0.0166855764424228
cg00073650	NA
cg00075967	0.36923480056857
cg00076645	0.0207790825637117
cg00077457	0.862539336040615
cg00077877	0.285936523887606
cg00078194	NA
cg00078867	0.672050991606207
cg00079056	0.90607536213608
cg00079563	0.0120269769112263
cg00080012	0.0107009069584876
cg00081935	0.0190942110218614
cg00081975	0.0668671469698245
cg00083720	0.0168350514556214
cg00083937	0.598637609531237
cg00084687	0.0106119766382364
cg00089071	0.013387205290848
cg00090147	0.702503172896036
cg00091693	0.218633512207769
cg00093177	0.880336098243349
cg00094319	NA
cg00094851	0.0825072817762465
cg00095526	0.586618241521242
cg00095674	0.0289662892657601
cg00096922	0.432332958543652
cg00097536	0.0165194831408674
cg00098162	0.905658288062414
cg00098239	0.00914049339673003
cg00099550	0.0144127937194082
cg00101227	0.701190050355844
cg00103783	0.0113756416136318
cg00105253	0.0255540707745093
cg00105470	0.0178367914199239
cg00107187	0.727712273157944
cg00107488	0.348767904281877
cg00107632	0.00955630886740411
cg00108454	0.187608975992785
cg00109274	0.0293547318698041
cg00112517	0.0707286649366983
cg00113020	0.966429748303088
cg00113951	0.12667699844195
cg00115714	NA
cg00116234	0.0230316004368319
cg00116838	0.036301411656607
cg00117172	0.682175535445209
cg00119079	0.0203361293457877
cg00121158	0.0115985218126616
cg00121640	0.5103791045921
cg00121904	0.037741206884883
cg00123035	0.014291823379533
cg00126034	0.0270908588502227
cg00126657	NA
cg00126698	0.666676071687595
cg00128197	0.0175623956218688
cg00128560	0.954348492884065
cg00128654	0.0187221620540903
cg00128766	NA
cg00128877	0.0684353551663836
cg00129774	0.0155130828461538
cg00131121	NA
cg00131557	0.913780419292448
cg00132141	0.0804634582233092
cg00133909	0.0173291526585478
cg00134539	0.958686519374302
cg00134787	0.593385465534944
cg00135056	0.0685934313116538
cg00135393	0.11404374623188
cg00136105	0.0142134245890672
cg00136405	0.144047317764102
cg00136477	0.464115159647409
cg00136736	0.0259868803128083
cg00138126	0.720538026993958
cg00141162	0.424047444314277
cg00141550	0.431095858721708
cg00141845	0.0346131951540915
cg00143376	0.213727800063552
cg00143998	NA
cg00145118	NA
cg00145348	0.0205930844693187
cg00146096	0.0133347428080206
cg00149659	0.0178847879009047
cg00149976	0.017205446521249
cg00151234	0.0261879671086965
cg00151607	0.00931618943327374
cg00152644	NA
cg00155167	0.0220593465041505
cg00155485	0.032906790399359
cg00155609	0.0148427707146162
cg00156216	0.0195912304672692
cg00156744	0.00986434104415262
cg00158308	0.0311102879349993
cg00160914	0.0488954293775558
cg00162401	0.0123939309745566
cg00162643	0.0153707959963586
cg00164041	NA
cg00164898	0.0216832634683483
cg00165981	0.0384778945611519
cg00167504	0.0158448484265729
cg00168082	0.0162713847465016
cg00168785	0.0329219577395238
cg00168942	0.58485623568842
cg00169548	0.174942315361314
cg00171126	0.015274713790693
cg00171161	0.0316336831306665
cg00174500	0.302752287067038
cg00174901	0.602981747416346
cg00176210	0.350529840473255
cg00176879	0.989892053079613
cg00177013	0.0819212425304713
cg00177698	0.0173692206939864
cg00177923	0.0211823963550558
cg00178790	0.0198436654171947
cg00179446	0.0236823603184646
cg00180012	0.0138985523399217
cg00180631	0.0934832035031569
cg00182461	0.0235832181350453
cg00183782	NA
cg00183916	0.0198830340816604
cg00184884	0.0081299083046942
cg00184893	0.0156502391801641
cg00185103	0.830532510800763
cg00185839	0.0171743488310578
cg00186141	0.0132834423153609
cg00186701	0.849768972024235
cg00186954	0.810248531716275
cg00187380	0.026360530503066
cg00187686	0.0726402199307945
cg00188348	NA
cg00191052	0.141164380931336
cg00194146	0.0184934720797406
cg00195561	0.862091528632534
cg00197381	0.0205727594251356
cg00197641	0.0255800526131164
cg00199549	0.579558961999742
cg00200063	0.016864329903604
cg00201234	0.580648072972868
cg00202702	0.0114392348818749
cg00202711	0.892186911007078
cg00204262	0.343656951449856
cg00206052	0.026634345541149
cg00207534	0.0103752169334617
cg00208830	0.22695371727311
cg00208967	0.249066184180964
cg00209066	0.928053247843338
cg00209951	0.0347956018564272
cg00210842	0.0212730235284233
cg00211661	0.0221016152065878
cg00212549	0.0248415966309663
cg00213044	NA
cg00213331	0.932958623491876
cg00213714	0.0267579082513048
cg00214346	0.0206432020720966
cg00214794	NA
cg00214855	0.138865542627174
cg00215066	0.978517652355336
cg00216361	0.0896370681928287
cg00216758	0.0244235142345149
cg00217795	0.431947380006897
cg00221494	0.0279092321560873
cg00223186	0.0135911420481013
cg00223950	0.0304220425026881
cg00224234	NA
cg00224508	0.0176380565413646
cg00226904	0.771622424590945
cg00226923	0.625376591357271
cg00228799	0.0209637209632947
cg00229387	0.115069063954088
cg00230271	0.0217822449024086
cg00230368	0.0193050754411803
cg00230502	0.0314976108964834
cg00230685	0.0147210289374983
cg00231140	0.0145861614827388
cg00231644	0.0938359380118997
cg00231920	0.019411470979076
cg00233307	0.52428002025177
cg00234616	0.0790123827509811
cg00234961	0.0154762069920465
cg00236832	0.0305563110448326
cg00237010	0.361530973745369
cg00238052	0.644277769929736
cg00239071	0.935789081763653
cg00239419	NA
cg00239685	0.0378777891594779
cg00240312	0.0612305588818887
cg00240432	0.634232119979883
cg00240880	0.415329173996146
cg00241355	0.0128131530968419
cg00242839	0.233814123518862
cg00243313	0.768763020296459
cg00245878	NA
cg00247489	0.0125723294796081
cg00250430	0.553143290436293
cg00253200	0.0142418353738371
cg00256074	0.941650061194755
cg00256166	0.0163228437189916
cg00256281	0.00975892080309523
cg00259755	NA
cg00260778	NA
cg00261552	0.0334120292233014
cg00261781	0.0317096556488931
cg00262415	0.0179465351339469
cg00263723	NA
cg00263760	0.766491616522268
cg00265415	0.0120874550707502
cg00265490	0.0214646809310258
cg00268009	0.0130900671845899
cg00268338	0.0131291875927191
cg00269115	0.00908022597698544
cg00269932	NA
cg00273068	0.621548728134267
cg00273124	0.349580662747475
cg00274399	0.0164345983902105
cg00275232	0.0121932077618213
cg00276797	0.0151282541959196
cg00278366	0.253173529417378
cg00279797	0.0218430160604839
cg00280814	NA
cg00280894	NA
cg00282347	0.0266362586079807
cg00282683	0.016399607258129
cg00283535	NA
cg00288562	0.00968883300031285
cg00290028	0.0171529909017614
cg00290506	0.678012686131827
cg00291877	0.0260886632159872
cg00292662	0.0197010155848545
cg00292971	0.701697605098606
cg00293409	0.0270959418834427
cg00294382	0.153646878851616
cg00295206	0.0165132632582692
cg00295325	0.759019606713851
cg00296685	0.0370893590163158
cg00297584	0.0219885960722506
cg00297600	0.0722189240388424
cg00298357	0.789650185741223
cg00298951	NA
cg00301864	0.00879332744424882
cg00302793	0.012644887790426
cg00303548	0.00928134789088255
cg00304278	NA
cg00307685	0.774372780678925
cg00308133	0.362640447106673
cg00308665	0.038281507361634
cg00309056	0.0236139969260639
cg00309204	0.0132900467986126
cg00311768	0.252215945287154
cg00312919	0.0118657062052779
cg00314943	0.890354998360041
cg00315936	0.0437058370420445
cg00317680	0.0250671839627869
cg00318573	0.542452515583737
cg00318865	0.0139157909708663
cg00319692	NA
cg00319761	0.0119098638054272
cg00320243	0.0179271970368092
cg00321065	0.0146353220544727
cg00321478	0.346750014797197
cg00323915	0.174603708138226
cg00324733	0.0170846528396205
cg00325491	0.127817955647251
cg00327185	0.0879506910845485
cg00327483	0.952428459424426
cg00328227	0.256224595870054
cg00331237	0.0242494927720689
cg00331433	0.0161346765500997
cg00332153	0.762490119342627
cg00332745	0.0185024632343763
cg00333226	0.668094411936802
cg00333528	0.0539194931342719
cg00334507	0.544292181507946
cg00335286	0.192372295079411
cg00336605	0.0161502818703571
cg00338702	0.0332235006874753
cg00338893	0.0245561984700814
cg00340102	0.0438780422972
cg00342530	0.29907165084907
cg00343092	0.0169286925636484
cg00344358	0.796023464699702
cg00344372	0.535370460605374
cg00344709	NA
cg00346145	0.0550836070489674
cg00347729	0.17377938609561
cg00347904	0.631352345177913
cg00350296	0.704234967613342
cg00350478	0.268526795072091
cg00350702	0.0202031301671845
cg00351011	0.549803293414989
cg00353953	0.074146179129864
cg00354258	0.893305587133946
cg00354572	0.290864243114257
cg00355802	0.0254625123414005
cg00359325	0.0400141630114375
cg00359973	0.0304594864255297
cg00363813	0.73387013563524
cg00364344	0.0193937848288121
cg00364814	0.91906325033155
cg00365193	NA
cg00367281	0.254523721983287
cg00367438	0.0530860551858186
cg00368022	0.0174229884745713
cg00368415	0.00838629296456948
cg00371195	0.957111242232283
cg00374717	0.937677433525234
cg00375964	0.031829899527138
cg00376639	0.0284411909455458
cg00380464	0.0203393946049455
cg00381076	0.017872014499167
cg00382515	0.0120987958436434
cg00382991	NA
cg00384537	0.858452135238525
cg00386408	0.0814567360135968
cg00387170	0.0307475122858647
cg00392257	NA
cg00393585	0.802182504639009
cg00394658	0.165756959483497
cg00396163	0.0142266726918864
cg00396894	0.290343187287547
cg00397545	NA
cg00397740	0.018230691108016
cg00398048	0.301738403277702
cg00399483	0.174337863824569
cg00400028	0.102906254023004
cg00400263	0.98916545252457
cg00401678	NA
cg00402366	0.0340904231626714
cg00403724	0.884553684390295
cg00404599	0.648422803194037
cg00405070	0.0315423752841506
cg00405568	0.0301414774678506
cg00405677	0.046401837100072
cg00406188	NA
cg00406844	NA
cg00407150	0.321030805427262
cg00410419	0.0099745278395497
cg00410576	0.0144060280218229
cg00410831	NA
cg00410895	0.950283087659081
cg00410898	0.0813898731919407
cg00410921	NA
cg00411097	0.209453151079507
cg00412772	0.338438218977805
cg00412805	0.977127620722244
cg00413066	0.961896648554104
cg00415164	0.0123591505520689
cg00415494	NA
cg00415978	0.0503190227147408
cg00415993	0.492835129029451
cg00417297	0.015160495538667
cg00418150	0.270290605845252
cg00419564	0.0187451145136444
cg00420568	0.025308507945474
cg00420715	0.0143142991429332
cg00420929	0.125503587722128
cg00422913	NA
cg00424946	0.014746557836608
cg00425710	0.623878831105967
cg00425792	0.0402498842829458
cg00426056	0.0158570486719535
cg00426498	0.190453404260532
cg00426963	0.0232330955598317
cg00427635	0.103777077936951
cg00429618	NA
cg00430287	0.271989730129301
cg00430945	0.065564568712169
cg00431050	0.250593387210692
cg00431114	0.126585889935567
cg00431549	0.338314386635632
cg00432979	0.0122642021755531
cg00433406	0.92541886784735
cg00434413	0.948240225084927
cg00435408	0.0305818021077224
cg00436282	NA
cg00436301	0.014579011217723
cg00436603	0.411438923947754
cg00441136	0.936119360745622
cg00441382	0.0101932695349297
