miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175960-94175982:+	1	0.756275	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175960-94175984:+	1	0.756275	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175982:+	1	0.756275	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175983:+	1	0.756275	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175984:+	2	1.512549	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	17	12.856669	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	546	412.925943	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	859	649.639900	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	3167	2395.121726	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	59	44.620203	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	2	1.512549	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	4	3.025098	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	10	7.562746	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175985:+	2	1.512549	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	2	1.512549	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	4	3.025098	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	1	0.756275	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	2	1.512549	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	9	6.806472	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	6	4.537648	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176036:+	1	0.756275	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176015-94176036:+	1	0.756275	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146523-122146545:-	20	15.125492	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146524-122146545:-	6	4.537648	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146525-122146545:-	4	3.025098	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146566-122146590:-	1	0.756275	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146587:-	2	1.512549	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146589:-	2	1.512549	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	71	53.695498	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	6	4.537648	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	14	10.587845	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	3208	2426.128986	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146589:-	1	0.756275	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	900	680.647159	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	548	414.438493	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	17	12.856669	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112771:+	1	0.756275	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	11	8.319021	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	11	8.319021	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	15	11.344119	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	12	9.075295	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112772:+	514	388.725155	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112773:+	867	655.690097	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112774:+	3174	2400.415649	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112775:+	67	50.670400	N	mature,MIMAT0000062
