GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	62920	65423475	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	65431666	65869103	3	2	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	65872519	71979864	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	71980402	72303233	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	72303253	72345465	20	20	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	72346221	74871949	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	74883067	95695932	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	95696124	96528047	3	2	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	96529672	185598989	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	185603915	185972695	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	185972855	187101191	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	187101223	187463047	3	2	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	187465635	192584768	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	192585393	192920275	1	1	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	192920322	212585139	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	212585262	213598147	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	213598586	230043339	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	230047587	231038685	1	1	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	231041819	233659093	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	233660905	233841949	1	1	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	233845850	234335991	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	234337032	234746395	3	2	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	234747435	235658354	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	235658515	237837567	1	1	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	237837583	237909512	4	3	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	237910936	238319767	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	238322241	241927112	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr1	241927403	248930189	1	1	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	12784	25668763	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	25669534	26454692	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	26455628	44290051	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	44290329	44862678	3	2	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	44862930	52731315	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	52733227	52902575	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	52903232	65715725	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	65716689	65982165	3	2	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	65982351	72141061	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	72142601	72675482	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	72676605	82208140	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	82214435	83080295	1	1	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	83080590	102652683	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	102654801	103686032	3	2	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	103688945	112743105	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	112746253	113164909	2	2	0
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	113165002	119041860	2	1	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	119051239	119145783	3	2	1
de7fd573-a667-43c1-8c54-6bb0f4d478fd	chr2	119146393	128343647	2	1	1
