GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	61735	54942785	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	54946507	119200656	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	119203041	198437528	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	198440757	217165448	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	217165470	226521310	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	226523169	226937984	6	4	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	226938296	228033311	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	228033618	228465716	6	4	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	228466410	231818681	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	231819980	233758389	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	233764607	235500574	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr1	235515448	248930189	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr2	12784	242147305	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr3	18667	198169247	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	12281	16024230	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	16030682	16755017	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	16755193	42889909	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	42893621	45976744	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	45977137	63988557	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	63997026	64612689	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	64613062	64846830	1	1	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	64849958	157486590	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	157492887	157861698	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr4	157862170	190106768	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr5	15532	181363319	3	2	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr6	149661	170741917	3	2	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr7	43259	62701749	6	3	3
77d8c735-b271-4b13-affa-8f15a60e1860	chr7	62701896	159334314	4	3	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	81254	861698	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	863394	31719608	1	1	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	31721369	32156696	3	2	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	32157331	32376597	8	7	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	32379614	33914476	3	2	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	33922230	34165911	7	6	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	34167178	35068614	1	1	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	35071464	39039533	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	39044011	46644891	9	7	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	46645425	46851480	4	4	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	46852220	72098995	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	72107704	117821504	7	7	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	117827273	118041558	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr8	118042747	145072769	7	7	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	46587	491571	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	492461	776071	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	776349	1373161	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	1373387	1740718	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	1742582	2133189	6	4	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	2133640	2539410	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	2539495	2829785	5	3	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	2838911	3567237	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	3567804	3844391	6	4	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	3844565	3893369	4	4	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	3893436	7970810	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	7971552	18263298	7	5	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	18266635	21900125	9	7	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	21902177	38534725	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	38534968	42995504	4	3	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr9	60840363	138200944	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr10	26823	46050528	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr10	46052476	47076653	3	2	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr10	47078628	133769379	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr11	198572	50810146	7	5	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr11	54554851	135074876	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr12	51460	133201603	3	3	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr13	18452809	27316201	5	4	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr13	27316423	114342922	7	5	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr14	18225647	106877229	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr15	19811075	33257660	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr15	33261552	86117421	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr15	86117489	101928837	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr16	10777	36048855	5	3	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr16	46429870	90221127	2	1	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr17	150733	83090856	3	2	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr18	48133	80257174	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chr19	90910	58586487	4	2	2
77d8c735-b271-4b13-affa-8f15a60e1860	chr20	80664	26258731	5	4	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr20	26259328	64324800	8	4	4
77d8c735-b271-4b13-affa-8f15a60e1860	chr21	10336543	46677045	3	2	1
77d8c735-b271-4b13-affa-8f15a60e1860	chr22	15294545	50796027	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chrX	251810	29019687	2	2	0
77d8c735-b271-4b13-affa-8f15a60e1860	chrX	29020774	29414755	1	1	0
77d8c735-b271-4b13-affa-8f15a60e1860	chrX	29422766	156004181	2	2	0
