GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	61735	2142665	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	2143629	2487186	2	1	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	2487496	11977700	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	11982204	17252803	2	1	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	17258600	29185815	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	29186335	32507670	2	1	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	32508317	33039407	4	3	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	33040123	35873798	2	1	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	35874087	47451441	4	3	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	47452116	49543139	2	1	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr1	49546399	248930189	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr2	12784	124395963	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr2	124398182	125002463	2	2	0
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr2	125002501	242147305	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr3	18667	198169247	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr4	12281	190106768	2	2	0
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr5	15532	50159802	6	4	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr5	50163220	181363319	2	2	0
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr6	149661	170741917	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr7	43259	199503	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr7	214803	159334314	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr8	81254	16110638	2	1	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr8	16110685	43893906	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr8	43896789	145072769	6	3	3
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr9	46587	97734069	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr9	97734105	99383937	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr9	99384633	138200944	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr10	26823	133769379	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr11	198572	124708386	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr11	124712418	135074876	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr12	51460	133201603	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr13	18452809	114342922	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr14	18225647	106877229	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr15	19811075	81118764	2	2	0
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr15	81127749	101928837	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr16	10777	90221127	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr17	150733	19147450	2	2	0
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr17	19147613	83090856	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr18	48133	80257174	2	2	0
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr19	90910	58586487	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr20	80664	51627306	7	4	3
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr20	51629193	52134329	9	5	4
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr20	52135434	56991273	7	4	3
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr20	56991302	64324800	6	3	3
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr21	10336543	46677045	2	2	0
e15f58b2-5fdf-4737-9a3e-344e722519bb	chr22	15294545	50796027	3	2	1
e15f58b2-5fdf-4737-9a3e-344e722519bb	chrX	251810	2785350	4	2	2
e15f58b2-5fdf-4737-9a3e-344e722519bb	chrX	2785592	155699837	2	2	0
e15f58b2-5fdf-4737-9a3e-344e722519bb	chrX	155733777	156004181	4	3	1
