miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175960-94175983:+	1	0.716959	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175960-94175984:+	2	1.433918	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175982:+	1	0.716959	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175984:+	6	4.301754	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175985:+	1	0.716959	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	51	36.564906	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	1087	779.334375	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	2174	1558.668751	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	7274	5215.159380	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	109	78.148525	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	4	2.867836	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	3	2.150877	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	57	40.866660	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175985:+	2	1.433918	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	3	2.150877	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	19	13.622220	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	11	7.886548	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175984:+	3	2.150877	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175969-94175985:+	1	0.716959	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	2	1.433918	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	12	8.603507	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	14	10.037425	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176033:+	1	0.716959	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176034:+	1	0.716959	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176036:+	2	1.433918	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176016-94176035:+	1	0.716959	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146523-122146545:-	3	2.150877	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146524-122146545:-	1	0.716959	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146566-122146590:-	3	2.150877	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146589:-	3	2.150877	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	109	78.148525	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146585:-	1	0.716959	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146586:-	6	4.301754	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	15	10.754384	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	36	25.810522	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	7242	5192.216694	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146587:-	4	2.867836	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146589:-	8	5.735672	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	2224	1594.516698	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146589:-	1	0.716959	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	1038	744.203387	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	60	43.017537	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112770:+	1	0.716959	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	14	10.037425	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	13	9.320466	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	19	13.622220	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112775:+	1	0.716959	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	63	45.168414	N	mature,MIMAT0000062
