GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr1	61735	237413874	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr1	237414908	241007781	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr1	241007849	248930189	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr2	12784	204964978	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr2	204965249	205100876	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr2	205101342	242147305	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr3	18667	39025432	2	1	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr3	39032660	39757777	4	3	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr3	39758290	60394526	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr3	60397095	60662336	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr3	60668436	89851833	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr3	89855808	168988895	4	3	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr3	168991089	198169247	5	4	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr4	12281	928696	4	3	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr4	928711	16539809	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr4	16542817	190106768	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr5	15532	150771972	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr5	150776035	152308019	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr5	152310928	161584992	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr5	161585005	181363319	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr6	149661	41319885	4	3	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr6	41320797	43204692	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr6	43210623	170741917	5	4	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr7	43259	4438361	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr7	4439758	7633260	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr7	7633428	50870509	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr7	50870747	81493752	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr7	81493782	159334314	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr8	81254	41368570	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr8	41372008	145072769	6	4	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr9	46587	19224327	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr9	19224582	29666478	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr9	29668722	30467139	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr9	30467207	30962920	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr9	30966556	33933109	6	4	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr9	33933707	42995504	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr9	60840363	86632009	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr9	86632458	138200944	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr10	26823	97053966	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr10	97055579	133769379	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr11	198572	66160136	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr11	66160302	135074876	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr12	51460	9118540	5	4	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr12	9119239	15916120	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr12	15916267	21763318	4	3	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr12	21763876	57700228	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr12	57700510	133201603	4	3	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr13	18452809	19096998	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr13	19097547	110192696	7	5	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr13	110192713	114342922	6	4	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr14	18225647	106877229	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	19811075	27627656	2	1	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	27630348	27763213	1	1	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	27764410	44661405	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	44664388	45445956	1	1	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	45450080	46303710	2	1	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	46305493	56485700	1	1	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	56486050	75669688	2	1	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	75671885	79348221	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	79348482	81144223	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	81145272	82213471	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	82214449	87656447	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	87657363	88124621	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	88124695	89527921	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	89528503	90622186	5	3	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr15	90623155	101928837	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr16	10777	5666348	5	3	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr16	5666746	6904273	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr16	6907156	64762236	5	3	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr16	64762977	90221127	5	5	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr17	150733	22668477	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr17	22669468	28551338	5	3	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr17	28556295	31767621	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr17	31769086	46807573	4	2	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr17	46807578	48727705	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr17	48727719	59350791	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr17	59354047	60266458	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr17	60268354	83090856	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr18	48133	3133304	2	1	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr18	3138201	4802487	1	1	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr18	4803912	80257174	2	1	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr19	90910	58586487	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr20	80664	64324800	6	4	2
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr21	10336543	46677045	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chr22	15294545	50796027	2	2	0
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chrX	251810	2785592	3	2	1
a45950df-2577-437b-ab1f-6bc2eeaa4fef	chrX	2785914	32590271	2	2	0
