GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
7311844d-4580-47e6-80fb-2570dffe0473	chr1	61735	173645812	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr1	173647386	174398010	2	1	1
7311844d-4580-47e6-80fb-2570dffe0473	chr1	174400629	180713711	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr1	180719000	248930189	4	3	1
7311844d-4580-47e6-80fb-2570dffe0473	chr2	12784	242147305	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr3	18667	198169247	4	3	1
7311844d-4580-47e6-80fb-2570dffe0473	chr4	12281	190106768	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr5	15532	181363319	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr6	149661	170741917	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr7	43259	159334314	4	2	2
7311844d-4580-47e6-80fb-2570dffe0473	chr8	81254	46537229	5	3	2
7311844d-4580-47e6-80fb-2570dffe0473	chr8	46537472	75616954	7	5	2
7311844d-4580-47e6-80fb-2570dffe0473	chr8	75617602	76043286	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr8	76049606	145072769	6	4	2
7311844d-4580-47e6-80fb-2570dffe0473	chr9	46587	138200944	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr10	26823	133769379	4	2	2
7311844d-4580-47e6-80fb-2570dffe0473	chr11	198572	135074876	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr12	51460	133201603	4	3	1
7311844d-4580-47e6-80fb-2570dffe0473	chr13	18452809	114342922	5	3	2
7311844d-4580-47e6-80fb-2570dffe0473	chr14	18225647	106877229	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr15	19811075	101928837	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr16	10777	90221127	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr17	150733	83090856	4	2	2
7311844d-4580-47e6-80fb-2570dffe0473	chr18	48133	80257174	2	2	0
7311844d-4580-47e6-80fb-2570dffe0473	chr19	90910	58586487	4	3	1
7311844d-4580-47e6-80fb-2570dffe0473	chr20	80664	64324800	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chr21	10336543	46677045	4	2	2
7311844d-4580-47e6-80fb-2570dffe0473	chr22	15294545	50796027	3	2	1
7311844d-4580-47e6-80fb-2570dffe0473	chrX	251810	156004181	3	2	1
