GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
2c9840fe-cb82-4442-bcea-4023cae862e0	chr1	61735	248930189	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr2	12784	242147305	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr3	18667	198169247	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr4	12281	186761981	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr4	186762570	187398869	5	4	1
2c9840fe-cb82-4442-bcea-4023cae862e0	chr4	187400239	190106768	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr5	15532	181363319	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr6	149661	170741917	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr7	43259	159334314	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr8	81254	145072769	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr9	46587	138200944	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr10	26823	133769379	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr11	198572	135074876	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr12	51460	133201603	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr13	18452809	114342922	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr14	18225647	106877229	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr15	19811075	101928837	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr16	10777	90221127	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr17	150733	30841302	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr17	30841675	83090856	4	4	0
2c9840fe-cb82-4442-bcea-4023cae862e0	chr18	48133	33337839	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr18	33341461	80257174	4	4	0
2c9840fe-cb82-4442-bcea-4023cae862e0	chr19	90910	58586487	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr20	80664	64324800	6	3	3
2c9840fe-cb82-4442-bcea-4023cae862e0	chr21	10336543	46677045	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chr22	15294545	50796027	4	2	2
2c9840fe-cb82-4442-bcea-4023cae862e0	chrX	251810	156004181	4	2	2
