miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175942-94175962:+	1	0.409342	N	precursor
hsa-let-7a-1	hg38:chr9:94175961-94175982:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175983:+	3	1.228026	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175984:+	6	2.456052	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	39	15.964338	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	971	397.471085	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	1291	528.460526	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	5833	2387.691905	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	190	77.774981	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	10	4.093420	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175982:+	4	1.637368	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	7	2.865394	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	33	13.508286	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175985:+	2	0.818684	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175986:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175982:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	2	0.818684	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	13	5.321446	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175985:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175983:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	5	2.046710	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175985:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175984:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	7	2.865394	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	14	5.730788	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	15	6.140130	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176034:+	1	0.409342	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146523-122146545:-	6	2.456052	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146524-122146545:-	1	0.409342	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146566-122146590:-	6	2.456052	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146583:-	2	0.818684	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146586:-	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146587:-	2	0.818684	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146589:-	4	1.637368	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	226	92.511293	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146586:-	10	4.093420	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	18	7.368156	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146588:-	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	27	11.052234	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	5778	2365.178094	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146589:-	4	1.637368	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	1304	533.781972	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146587:-	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	1004	410.979371	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	33	13.508286	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146590-122146610:-	1	0.409342	N	precursor
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	7	2.865394	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	16	6.549472	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	14	5.730788	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	26	10.642892	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112772:+	916	374.957275	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112773:+	1316	538.694076	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112774:+	5672	2321.787842	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112775:+	202	82.687085	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112776:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112778:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112772:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112773:+	5	2.046710	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112774:+	25	10.233550	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112754-46112774:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112773:+	4	1.637368	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112774:+	20	8.186840	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112775:+	2	0.818684	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112774:+	6	2.456052	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112757-46112774:+	1	0.409342	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112800-46112820:+	3	1.228026	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112821:+	16	6.549472	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112822:+	17	6.958814	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112823:+	1	0.409342	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112801-46112821:+	2	0.818684	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112801-46112822:+	2	0.818684	N	mature,MIMAT0004481
hsa-let-7b	hg38:chr22:46113690-46113713:+	1	0.409342	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113708:+	2	0.818684	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113709:+	14	5.730788	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113710:+	288	117.890497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113711:+	8107	3318.535620	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113712:+	2279	932.890425	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113713:+	7428	3040.592400	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113714:+	2064	844.881895	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113715:+	2	0.818684	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113711:+	4	1.637368	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113712:+	11	4.502762	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113713:+	36	14.736312	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113714:+	14	5.730788	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113693-46113713:+	1	0.409342	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113693-46113714:+	1	0.409342	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113711:+	1	0.409342	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113712:+	1	0.409342	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113713:+	13	5.321446	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113714:+	9	3.684078	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113713:+	7	2.865394	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113714:+	7	2.865394	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113711:+	1	0.409342	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113714:+	1	0.409342	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113698-46113714:+	3	1.228026	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113745-46113765:+	7	2.865394	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113766:+	30	12.280260	N	mature,MIMAT0004482
hsa-let-7c	hg38:chr21:16539837-16539858:+	4	1.637368	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539859:+	2	0.818684	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539860:+	3	1.228026	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539857:+	37	15.145654	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539858:+	122	49.939724	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539859:+	90	36.840780	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539860:+	467	191.162715	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539861:+	22	9.005524	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539839-16539859:+	1	0.409342	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539839-16539860:+	1	0.409342	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539883-16539904:+	2	0.818684	N	mature,MIMAT0026472
hsa-let-7c	hg38:chr21:16539883-16539905:+	7	2.865394	N	mature,MIMAT0026472
hsa-let-7c	hg38:chr21:16539883-16539906:+	1	0.409342	N	mature,MIMAT0026472
hsa-let-7d	hg38:chr9:94178841-94178859:+	1	0.409342	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178861:+	18	7.368156	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178862:+	49	20.057758	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178863:+	212	86.780505	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178864:+	20	8.186840	N	mature,MIMAT0000065
