GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
05e8bb18-c757-433d-b097-711a6f6fa02c	chr1	61735	43601059	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr1	43602862	43932531	2	1	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr1	43933504	248930189	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr2	12784	242147305	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr3	18667	59829242	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr3	59829262	59973108	2	1	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr3	59973236	198169247	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	12281	49146817	2	2	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	49146905	84057422	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	84059144	84160989	2	1	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	84161085	90839036	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	90839112	90986024	1	1	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	90986161	91074756	0	0	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	91074859	171630771	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	171631066	172228843	2	2	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr4	172231254	190106768	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr5	15532	27557692	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr5	27558012	40521603	5	3	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr5	40522110	58469648	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr5	58470087	68057495	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr5	68058282	181363319	4	3	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr6	149661	20661019	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr6	20662052	21164897	2	2	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr6	21166357	170741917	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr7	43259	159334314	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr8	81254	145072769	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr9	46587	138200944	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr10	26823	133769379	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr11	198572	70938094	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr11	70940536	135074876	4	3	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr12	51460	124054515	2	1	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr12	124056984	133201603	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr13	18452809	42229691	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr13	42229881	46338842	1	1	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr13	46339416	87691882	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr13	87693142	89409721	2	1	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr13	89409783	114342922	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr14	18225647	33150860	2	2	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr14	33151188	106877229	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr15	19811075	101928837	2	2	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	10777	5236499	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	5236843	7515830	2	1	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	7516368	8808554	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	8808920	8939007	1	1	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	8939107	27069912	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	27070593	29919954	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	29920189	36048855	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	46429870	48506016	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	48508271	78959079	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr16	78962953	90221127	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chr17	150733	83090856	2	2	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr18	48133	80257174	2	2	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr19	90910	58586487	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr20	80664	14882901	6	3	3
05e8bb18-c757-433d-b097-711a6f6fa02c	chr20	14883586	15039372	1	1	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr20	15039985	15062790	3	3	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chr20	15062854	64324800	6	3	3
05e8bb18-c757-433d-b097-711a6f6fa02c	chr21	10336543	46677045	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chr22	15294545	50796027	2	2	0
05e8bb18-c757-433d-b097-711a6f6fa02c	chrX	251810	6673120	4	2	2
05e8bb18-c757-433d-b097-711a6f6fa02c	chrX	6673288	7074709	3	2	1
05e8bb18-c757-433d-b097-711a6f6fa02c	chrX	7077274	156004181	4	2	2
