GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
78321897-ac93-43ed-82c0-26c1f472e9f1	chr1	61735	121741181	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr1	143285278	150925926	1	1	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr1	150927831	248930189	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr2	12784	191575707	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr2	191579226	195409887	1	1	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr2	195410631	242147305	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr3	18667	59714996	1	1	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr3	59715181	61035854	0	0	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr3	61040294	198169247	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr4	12281	190106768	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr5	15532	181363319	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr6	149661	170741917	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr7	43259	159334314	6	5	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr8	81254	37315861	1	1	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr8	37321379	145072769	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr9	46587	138200944	2	2	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr10	26823	133769379	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr11	198572	135074876	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr12	51460	133201603	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr13	18452809	114342922	6	6	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr14	18225647	21860144	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr14	21860188	22526139	3	2	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr14	22526849	106877229	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr15	19811075	101928837	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr16	10777	7151421	3	2	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr16	7151444	7257863	0	0	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr16	7258394	90221127	3	2	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr17	150733	21638857	1	1	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr17	21641977	83090856	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr18	48133	28790026	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr18	28791714	29575339	4	3	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr18	29576789	80257174	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr19	90910	58586487	3	3	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr20	80664	26010660	1	1	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr20	26026645	64324800	5	4	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chr21	10336543	46677045	1	1	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chr22	15294545	50796027	2	1	1
78321897-ac93-43ed-82c0-26c1f472e9f1	chrX	251810	2776199	1	1	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chrX	2785350	89672269	2	2	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chrX	89686166	90154129	0	0	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chrX	90154792	155550579	2	2	0
78321897-ac93-43ed-82c0-26c1f472e9f1	chrX	155550609	156004181	0	0	0
