GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
a1d80250-4972-4b13-b252-2fa816d307fd	chr1	62920	152787202	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr1	152789447	152796224	0	0	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr1	152801429	214792114	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr1	214792553	214801448	8	4	4
a1d80250-4972-4b13-b252-2fa816d307fd	chr1	214801504	233191601	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr1	233193949	233390445	1	1	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr1	233390965	248930189	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr2	12784	18085965	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr2	18087185	18090068	8	5	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr2	18093452	18355809	1	1	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr2	18356019	205557416	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr2	205558272	205574559	6	3	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr2	205574954	242147305	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr3	20930	183493066	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr3	183493184	183675515	3	2	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr3	183675536	198169247	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	68929	12540308	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	12542177	12548262	7	4	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	12548404	38258830	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	38261628	38376135	3	2	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	38376558	39586914	1	1	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	39587542	77272760	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	77272842	77312193	4	2	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	77312703	115376989	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	115380046	115462065	4	3	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	115462668	143652986	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	143653282	143738642	3	2	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	143744282	147084872	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	147087129	147122872	4	3	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	147123042	189453648	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr4	189455501	190106768	3	2	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr5	15532	142676803	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr5	142676833	142682927	9	5	4
a1d80250-4972-4b13-b252-2fa816d307fd	chr5	142685741	181363319	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr6	149661	54777930	2	2	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr6	54783094	70922325	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr6	70922353	70958144	0	0	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr6	70961429	77528187	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr6	77536799	77558139	7	4	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr6	77559056	96995270	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr6	96995391	97021514	7	4	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr6	97023263	170741917	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr7	43259	35358012	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr7	35358037	35364980	0	0	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr7	35365086	159334314	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr8	81254	4220633	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr8	4220735	4228421	10	6	4
a1d80250-4972-4b13-b252-2fa816d307fd	chr8	4230892	20178532	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr8	20178722	20258589	4	2	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr8	20258981	129982821	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr8	129984446	130012788	7	4	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr8	130013572	145072769	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr9	46587	81589417	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr9	81589485	81595233	7	4	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr9	81595294	138200944	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr10	45792	17238433	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr10	17243290	17425993	4	2	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr10	17426050	91870995	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr10	91871547	92470155	3	2	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr10	92470672	99512032	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr10	99514276	99518208	6	3	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr10	99518975	133654968	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr11	198510	86486274	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr11	86486964	86502137	6	3	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr11	86502206	114124120	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr11	114126927	114130659	9	5	4
a1d80250-4972-4b13-b252-2fa816d307fd	chr11	114131717	126154521	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr11	126154638	126717141	3	2	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr11	126717827	135074876	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr12	51460	7842191	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr12	7851829	7982121	7	5	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr12	7982496	133201603	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr13	18452809	114342922	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr14	18239283	21570528	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr14	21573985	22788851	1	1	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr14	22794929	22850211	5	3	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr14	22852150	49329495	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr14	49332019	49339557	5	3	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr14	49340470	105784769	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr14	105784824	106441480	9	9	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr14	106443587	106877229	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	19811075	61660302	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	61666240	61677073	5	3	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	61683743	76598900	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	76599170	76603003	0	0	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	76603426	79318235	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	79318669	80400639	1	1	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	80402580	101388580	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	101389620	101395019	6	3	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	101395097	101458059	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr15	101458395	101928837	3	2	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr16	10777	78105020	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr16	78106105	78175172	1	1	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr16	78175766	78482176	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr16	78483130	78510527	5	3	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr16	78510825	90096867	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr17	150733	1103206	3	2	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr17	1104300	40771762	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr17	40779560	41265456	1	1	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr17	41266762	41274279	0	0	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr17	41276472	62169945	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr17	62170366	62186879	5	3	2
a1d80250-4972-4b13-b252-2fa816d307fd	chr17	62188232	83091923	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr18	48133	37348676	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr18	37349136	37407689	6	3	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr18	37412106	80257174	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr19	90910	58586487	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr20	80664	46292992	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr20	46293218	46343874	7	4	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr20	46346057	64324800	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr21	12973348	46677045	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr22	16392123	17804618	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr22	17805596	17834855	6	3	3
a1d80250-4972-4b13-b252-2fa816d307fd	chr22	17836197	34938377	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chr22	34941743	34947634	0	0	0
a1d80250-4972-4b13-b252-2fa816d307fd	chr22	34948328	50796027	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chrX	251810	124573888	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chrX	124575218	124577193	0	0	0
a1d80250-4972-4b13-b252-2fa816d307fd	chrX	124577895	156004181	2	1	1
a1d80250-4972-4b13-b252-2fa816d307fd	chrY	2782397	26653788	0	0	0
a1d80250-4972-4b13-b252-2fa816d307fd	chrY	56872112	56872112	3	3	0
