GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	62920	121705338	3	2	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	143541857	147031984	0	0	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	147032561	225017631	3	2	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	225020545	226938824	2	2	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	226941882	234309434	3	2	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	234312015	235903548	2	2	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	235903691	245016658	3	2	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	245020277	245032210	2	1	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr1	245032783	248930189	3	2	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr2	12784	88834118	3	3	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr2	88836539	89021424	10	10	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr2	89025976	89268711	5	5	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr2	89271229	90228255	0	0	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr2	90230139	102119152	3	3	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr2	102119246	102544998	2	2	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr2	102548489	242147305	3	3	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr3	20930	151790048	3	2	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr3	151791550	151828091	1	1	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr3	151830703	162790480	3	2	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr3	162794869	162908207	7	7	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr3	162908784	198169247	3	2	1
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr4	68929	34777432	4	2	2
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr4	34784878	34823103	0	0	0
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr4	34828250	65722817	4	2	2
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr4	65722833	65767139	7	5	2
8ce7581b-4c7a-4424-a4fd-3e8e121ee6b8	chr4	65770337	66603483	4	2	2
