GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr1	61735	27386428	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr1	27387825	121741181	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr1	143285278	248930189	4	2	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr2	12784	104090220	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr2	104090288	116615717	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr2	116615961	119514498	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr2	119515921	242147305	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr3	18667	90293527	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr3	90294151	196105394	4	2	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr3	196105415	196287202	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr3	196289275	198169247	4	2	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr4	12281	186653747	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr4	186653759	186787268	1	1	0
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr4	186787702	190106768	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	15532	449528	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	452515	13214508	4	2	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	13217697	13922286	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	13924189	17601444	4	2	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	17601619	21395889	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	21401927	39998371	4	2	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	39998743	42229557	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	42229807	42422971	2	2	0
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr5	42427878	181363319	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr6	149661	41768718	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr6	41777210	44484497	7	5	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr6	44486280	44953583	6	4	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr6	44956657	57964237	4	3	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr6	57964843	61579685	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr6	61584360	170741917	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr7	43259	148718587	4	2	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr7	148719571	148848879	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr7	148854510	159334314	4	2	2
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr8	81254	39034774	1	1	0
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr8	39039533	84122218	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr8	84125267	140601844	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr8	140606532	140949726	2	2	0
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr8	140952543	145072769	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr9	46587	138200944	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	26823	4372999	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	4373115	6874719	4	3	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	6877033	9895401	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	9897706	14788025	4	3	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	14795435	26261196	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	26265202	36847591	4	3	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	36851956	38393663	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	38394675	51252129	4	3	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	51252143	51701815	3	3	0
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	51701834	54111511	4	3	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	54111563	56434229	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	56437456	64522190	4	3	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	64522886	66215237	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	66218134	81863667	4	3	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	81863749	91998458	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr10	91999336	133769379	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr11	198572	135074876	2	2	0
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr12	51460	34302636	2	1	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr12	34304273	133201603	3	2	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr13	18452809	60272479	7	6	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr13	60272549	68690391	6	5	1
81f5011d-4f2a-4fc4-8597-3bc27701c082	chr13	68690404	105264139	7	6	1
