GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	62920	25256800	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	25256850	25320455	0	0	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	25336819	73113554	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	73113572	73148843	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	73150784	121705338	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	143541857	237528807	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	237538903	237559936	4	3	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	237560279	242058418	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	242060041	242258795	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr1	242261568	248930189	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr2	12784	34227541	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr2	34227565	34236729	3	3	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr2	34237577	46195915	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr2	46196275	46208951	4	4	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr2	46210680	242147305	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr3	20930	198169247	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr4	68929	10208322	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr4	10208339	10233644	0	0	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr4	10234518	190106768	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr5	15532	82492818	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr5	82499718	107477714	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr5	107477936	110264631	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr5	110266968	117970355	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr5	117970631	118796955	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr5	118798355	147709904	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr5	147712083	181363319	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr6	149661	1756900	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr6	1759123	2157101	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr6	2160958	88573921	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr6	88573953	88605848	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr6	88606716	170741917	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr7	43259	159334314	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr8	81254	43925152	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr8	43928841	46267692	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr8	46271659	145072769	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr9	46587	26713800	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr9	26714024	26752506	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr9	26754890	138200944	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr10	45792	45658428	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr10	45663672	47724261	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr10	47729691	133654968	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr11	198510	35890079	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr11	35890812	35935322	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr11	35935772	44848507	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr11	44850228	44865042	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr11	44866206	135074876	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	51460	1855719	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	1857123	1949499	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	1949529	7842191	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	7851829	7982121	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	7982496	34286943	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	34291867	34406374	5	5	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	34423775	68361763	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	68362591	68374991	4	2	2
5072a029-d8fd-43a1-b38f-c210d244b073	chr12	68376076	133201603	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr13	18452809	114342922	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr14	18239283	105541843	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr14	105542308	106462144	4	4	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr14	106462169	106877229	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr15	19811075	101928837	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr16	10777	86412979	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr16	86413560	86420442	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr16	86420503	90096867	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	150733	22736323	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	26943491	27620978	9	7	2
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	27622138	27758082	6	4	2
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	27762348	33814628	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	33815177	35012128	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	35012264	37046688	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	37048781	37270945	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	37271209	37384840	7	5	2
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	37387471	39097430	10	8	2
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	39101632	41054548	15	14	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	41055656	46136800	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	46137522	46274563	3	3	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr17	46275506	83091923	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr18	48133	80257174	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr19	90910	24399775	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr19	24400510	58586487	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr20	80664	14940419	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr20	14940588	15072682	0	0	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr20	15076864	15309055	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr20	15310906	64324800	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr21	12973348	46677045	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr22	16392123	41162344	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chr22	41162429	41260129	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chr22	41260505	50796027	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chrX	251810	1035084	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chrX	1040202	1480942	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chrX	1482489	2645638	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chrX	2645818	2649506	3	2	1
5072a029-d8fd-43a1-b38f-c210d244b073	chrX	2649606	2775134	2	1	1
5072a029-d8fd-43a1-b38f-c210d244b073	chrX	2775583	122846556	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chrX	122850097	122979234	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chrX	122981318	156004181	1	1	0
5072a029-d8fd-43a1-b38f-c210d244b073	chrY	2782397	26653788	2	2	0
5072a029-d8fd-43a1-b38f-c210d244b073	chrY	56872112	56872112	1	1	0
