miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175961-94175984:+	3	4.402823	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	62	90.991677	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	1816	2665.175577	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	3786	5556.362740	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	7552	11083.373326	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	175	256.831347	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	5	7.338038	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	1	1.467608	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	5	7.338038	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	11	16.143685	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175983:+	1	1.467608	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	1	1.467608	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175984:+	1	1.467608	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146523-122146545:-	8	11.740862	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146525-122146545:-	1	1.467608	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146566-122146590:-	3	4.402823	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146587:-	1	1.467608	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	156	228.946801	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146586:-	6	8.805646	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	16	23.481723	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	1	1.467608	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	7589	11137.674810	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146591:-	2	2.935215	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146586:-	3	4.402823	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146587:-	7	10.273254	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	3718	5456.565416	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	1934	2838.353285	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	58	85.121246	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112771:+	2	2.935215	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	9	13.208469	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	34	49.898662	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	14	20.546508	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	72	105.667754	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112772:+	1813	2660.772754	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112773:+	3792	5565.168386	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112774:+	7613	11172.897395	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112775:+	167	245.090485	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112773:+	2	2.935215	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112774:+	13	19.078900	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112774:+	2	2.935215	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112757-46112774:+	1	1.467608	N	mature,MIMAT0000062
hsa-let-7b	hg38:chr22:46113690-46113712:+	1	1.467608	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113690-46113713:+	1	1.467608	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113708:+	10	14.676077	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113709:+	58	85.121246	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113710:+	952	1397.162527	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113711:+	21732	31894.050465	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113712:+	10966	16093.786002	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113713:+	26473	38851.978555	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113714:+	5336	7831.154670	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113715:+	7	10.273254	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113711:+	6	8.805646	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113712:+	1	1.467608	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113713:+	3	4.402823	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113714:+	4	5.870431	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113713:+	35	51.366269	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113714:+	14	20.546508	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113712:+	1	1.467608	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113713:+	9	13.208469	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113714:+	9	13.208469	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113698-46113714:+	2	2.935215	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113745-46113765:+	11	16.143685	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113766:+	91	133.552300	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113746-46113766:+	4	5.870431	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113746-46113767:+	1	1.467608	N	mature,MIMAT0004482
hsa-let-7c	hg38:chr21:16539837-16539858:+	11	16.143685	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539859:+	4	5.870431	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539860:+	12	17.611292	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539857:+	82	120.343831	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539858:+	489	717.660164	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539859:+	605	887.902657	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539860:+	2200	3228.736933	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539861:+	100	146.760770	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539862:+	4	5.870431	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539839-16539860:+	6	8.805646	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539841-16539860:+	2	2.935215	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539842-16539859:+	1	1.467608	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539883-16539905:+	4	5.870431	N	mature,MIMAT0026472
hsa-let-7d	hg38:chr9:94178841-94178859:+	2	2.935215	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178861:+	29	42.560623	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178862:+	40	58.704308	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178863:+	120	176.112924	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178841-94178864:+	10	14.676077	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178842-94178863:+	1	1.467608	N	mature,MIMAT0000065
hsa-let-7d	hg38:chr9:94178894-94178917:+	2	2.935215	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178911:+	2	2.935215	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178912:+	1	1.467608	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178913:+	7	10.273254	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178914:+	10	14.676077	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178915:+	213	312.600439	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178916:+	823	1207.841134	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178917:+	2880	4226.710167	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178895-94178918:+	13	19.078900	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178915:+	7	10.273254	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178916:+	36	52.833877	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178917:+	174	255.363739	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178896-94178918:+	3	4.402823	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178897-94178916:+	1	1.467608	N	mature,MIMAT0004484
hsa-let-7d	hg38:chr9:94178898-94178917:+	2	2.935215	N	mature,MIMAT0004484
hsa-let-7e	hg38:chr19:51692771-51692793:+	2	2.935215	N	precursor
hsa-let-7e	hg38:chr19:51692793-51692811:+	4	5.870431	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692812:+	4	5.870431	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692813:+	84	123.279047	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692814:+	228	334.614555	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692815:+	529	776.364472	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692816:+	18	26.416939	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692793-51692817:+	1	1.467608	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692798-51692821:+	1	1.467608	N	mature,MIMAT0000066
hsa-let-7e	hg38:chr19:51692835-51692857:+	1	1.467608	N	mature,MIMAT0004485
hsa-let-7e	hg38:chr19:51692838-51692858:+	2	2.935215	N	mature,MIMAT0004485
hsa-let-7e	hg38:chr19:51692838-51692859:+	7	10.273254	N	mature,MIMAT0004485
hsa-let-7e	hg38:chr19:51692838-51692860:+	20	29.352154	N	mature,MIMAT0004485
hsa-let-7f-1	hg38:chr9:94176353-94176371:+	1	1.467608	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176372:+	2	2.935215	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176373:+	20	29.352154	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176374:+	35	51.366269	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176375:+	125	183.450962	N	mature,MIMAT0000067
hsa-let-7f-1	hg38:chr9:94176353-94176376:+	1	1.467608	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557245-53557268:-	5	7.338038	N	mature,MIMAT0000067
hsa-let-7f-2	hg38:chrX:53557246-53557268:-	113	165.839670	N	mature,MIMAT0000067
