miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175942-94175961:+	1	0.268551	N	precursor
hsa-let-7a-1	hg38:chr9:94175942-94175962:+	3	0.805652	N	precursor
hsa-let-7a-1	hg38:chr9:94175961-94175981:+	2	0.537101	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175982:+	2	0.537101	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175983:+	12	3.222606	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175984:+	11	2.954056	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	635	170.529587	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	15671	4208.455367	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	29087	7811.329288	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	59276	15918.601260	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	652	175.094946	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	16	4.296808	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175982:+	5	1.342753	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	14	3.759707	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	56	15.038830	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175964-94175982:+	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175964-94175983:+	4	1.074202	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175964-94175984:+	4	1.074202	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175982:+	2	0.537101	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	21	5.639561	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	136	36.522872	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175983:+	7	1.879854	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	33	8.862168	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175984:+	5	1.342753	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175989:+	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175969-94175985:+	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	19	5.102460	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	44	11.816223	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	8	2.148404	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176033:+	1	0.268551	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176014-94176034:+	1	0.268551	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146566-122146590:-	8	2.148404	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146586:-	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146587:-	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	648	174.020744	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146585:-	5	1.342753	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146586:-	30	8.056516	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	104	27.929255	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146588:-	4	1.074202	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	50	13.427527	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	59141	15882.346938	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146591:-	2	0.537101	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146586:-	7	1.879854	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146587:-	40	10.742021	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146588:-	4	1.074202	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146589:-	23	6.176662	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	29100	7814.820444	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146586:-	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146587:-	7	1.879854	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146588:-	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146589:-	7	1.879854	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	15574	4182.405966	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	611	164.084374	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112770:+	3	0.805652	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112771:+	4	1.074202	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	63	16.918683	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	104	27.929255	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	46	12.353324	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	658	176.706249	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112772:+	15771	4235.310420	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112773:+	28750	7720.827759	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112774:+	59262	15914.841553	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112775:+	616	165.427127	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112776:+	2	0.537101	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112772:+	11	2.954056	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112773:+	18	4.833910	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112774:+	53	14.233178	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112775:+	2	0.537101	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112754-46112774:+	3	0.805652	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112772:+	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112773:+	39	10.473471	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112774:+	118	31.688963	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112775:+	3	0.805652	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112773:+	8	2.148404	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112774:+	35	9.399269	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112777:+	1	0.268551	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112757-46112774:+	4	1.074202	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112757-46112777:+	2	0.537101	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112795-46112816:+	5	1.342753	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112795-46112817:+	2	0.537101	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112799-46112817:+	1	0.268551	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112818:+	1	0.268551	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112820:+	21	5.639561	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112821:+	37	9.936370	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112822:+	16	4.296808	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112801-46112820:+	1	0.268551	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112803-46112824:+	1	0.268551	N	mature,MIMAT0004481
hsa-let-7b	hg38:chr22:46113671-46113691:+	1	0.268551	N	precursor
hsa-let-7b	hg38:chr22:46113672-46113691:+	4	1.074202	N	precursor
hsa-let-7b	hg38:chr22:46113689-46113713:+	1	0.268551	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113708:+	38	10.204920	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113709:+	146	39.208377	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113710:+	4109	1103.474131	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113711:+	64517	17326.074592	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113712:+	27647	7424.616523	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113713:+	55213	14827.480454	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113714:+	4893	1314.017747	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113715:+	3	0.805652	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113710:+	4	1.074202	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113711:+	46	12.353324	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113712:+	19	5.102460	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113713:+	77	20.678391	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113714:+	9	2.416955	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113693-46113711:+	4	1.074202	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113693-46113712:+	4	1.074202	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113693-46113713:+	8	2.148404	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113693-46113714:+	2	0.537101	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113710:+	1	0.268551	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113711:+	9	2.416955	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113712:+	12	3.222606	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113713:+	139	37.328524	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113714:+	22	5.908112	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113711:+	1	0.268551	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113712:+	4	1.074202	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113713:+	68	18.261436	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113714:+	22	5.908112	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113711:+	3	0.805652	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113712:+	3	0.805652	N	mature,MIMAT0000063
