GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
c245f45a-6d5f-4574-a907-b14c17f259b1	chr1	62920	110148002	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr1	110155423	110164101	1	1	0
c245f45a-6d5f-4574-a907-b14c17f259b1	chr1	110165226	248930189	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr2	12784	57937611	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr2	57938460	57942815	1	1	0
c245f45a-6d5f-4574-a907-b14c17f259b1	chr2	57942869	234961849	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr2	234963575	241053906	1	1	0
c245f45a-6d5f-4574-a907-b14c17f259b1	chr2	241054643	242147305	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr3	20930	193156958	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr3	193160113	193165114	22	22	0
c245f45a-6d5f-4574-a907-b14c17f259b1	chr3	193168646	198169247	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr4	68929	190106768	1	1	0
c245f45a-6d5f-4574-a907-b14c17f259b1	chr5	15532	37075776	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr5	37075819	37561999	3	2	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr5	37562421	61259437	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr5	61260095	61280253	4	2	2
c245f45a-6d5f-4574-a907-b14c17f259b1	chr5	61280451	72644054	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr5	72644471	181363319	2	2	0
c245f45a-6d5f-4574-a907-b14c17f259b1	chr6	149661	170741917	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr7	43259	972241	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr7	972332	1184665	4	3	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr7	1185440	134100981	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr7	134100986	134110881	0	0	0
c245f45a-6d5f-4574-a907-b14c17f259b1	chr7	134110912	159334314	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr8	81254	119342745	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr8	119343535	119352872	3	2	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr8	119353373	145072769	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr9	46587	138200944	2	1	1
c245f45a-6d5f-4574-a907-b14c17f259b1	chr10	45792	69690411	2	1	1
