GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
15822312-e361-406b-91c1-1558028f72c9	chr1	62920	3852667	3	2	1
15822312-e361-406b-91c1-1558028f72c9	chr1	3852698	25855944	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr1	25861484	39411150	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr1	39411829	152583230	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr1	152583291	152613762	0	0	0
15822312-e361-406b-91c1-1558028f72c9	chr1	152613802	248930189	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr2	12784	18775399	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr2	18775771	18875037	3	2	1
15822312-e361-406b-91c1-1558028f72c9	chr2	18876638	242147305	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr3	20930	6773980	6	4	2
15822312-e361-406b-91c1-1558028f72c9	chr3	6775066	7063099	7	5	2
15822312-e361-406b-91c1-1558028f72c9	chr3	7063135	89357795	6	4	2
15822312-e361-406b-91c1-1558028f72c9	chr3	89357875	89370231	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr3	89370771	104945956	6	4	2
15822312-e361-406b-91c1-1558028f72c9	chr3	104946111	162790480	4	4	0
15822312-e361-406b-91c1-1558028f72c9	chr3	162794869	162908815	15	15	0
15822312-e361-406b-91c1-1558028f72c9	chr3	162910826	172700261	4	4	0
15822312-e361-406b-91c1-1558028f72c9	chr3	172700345	172727097	7	7	0
15822312-e361-406b-91c1-1558028f72c9	chr3	172727305	198169247	4	4	0
15822312-e361-406b-91c1-1558028f72c9	chr4	68929	7019380	8	6	2
15822312-e361-406b-91c1-1558028f72c9	chr4	7019443	17288010	6	4	2
15822312-e361-406b-91c1-1558028f72c9	chr4	17288234	53717619	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr4	53719575	60403754	6	4	2
15822312-e361-406b-91c1-1558028f72c9	chr4	60403801	68478894	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr4	68494770	68640616	11	11	0
15822312-e361-406b-91c1-1558028f72c9	chr4	68655691	168607425	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr4	168608651	190106768	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr5	15532	11617906	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr5	11621196	11867966	3	2	1
15822312-e361-406b-91c1-1558028f72c9	chr5	11869322	90852193	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr5	90853147	118379985	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr5	118380000	119547989	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr5	119548376	120714387	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr5	120714801	121708909	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr5	121710417	122470833	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr5	122472040	140757492	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr5	140758059	140930121	2	1	1
15822312-e361-406b-91c1-1558028f72c9	chr5	140933039	141447667	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr5	141450788	181363319	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr6	149661	36768988	4	4	0
15822312-e361-406b-91c1-1558028f72c9	chr6	36769209	87318011	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr6	87319479	87360793	2	1	1
15822312-e361-406b-91c1-1558028f72c9	chr6	87360889	162264551	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr6	162265840	162362155	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr6	162364046	170741917	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr7	43259	159334314	6	4	2
15822312-e361-406b-91c1-1558028f72c9	chr8	81254	12382326	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr8	12382653	12693259	5	5	0
15822312-e361-406b-91c1-1558028f72c9	chr8	12693626	36569589	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr8	36569801	43925152	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr8	43928841	141113343	6	4	2
15822312-e361-406b-91c1-1558028f72c9	chr8	141113443	144678705	5	3	2
15822312-e361-406b-91c1-1558028f72c9	chr8	144693741	145072769	6	6	0
15822312-e361-406b-91c1-1558028f72c9	chr9	46587	11090589	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr9	11092632	11098891	1	1	0
15822312-e361-406b-91c1-1558028f72c9	chr9	11100680	71267054	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr9	71267375	71670482	5	3	2
15822312-e361-406b-91c1-1558028f72c9	chr9	71677100	87541931	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr9	87542053	88141515	3	2	1
15822312-e361-406b-91c1-1558028f72c9	chr9	88145890	138200944	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr10	45792	31998769	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr10	32001116	33088909	5	3	2
15822312-e361-406b-91c1-1558028f72c9	chr10	33089044	48286397	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr10	48286743	48920747	3	2	1
15822312-e361-406b-91c1-1558028f72c9	chr10	48925397	70550723	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr10	70550809	72032545	3	2	1
15822312-e361-406b-91c1-1558028f72c9	chr10	72034836	133654968	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr11	198510	1713002	3	2	1
15822312-e361-406b-91c1-1558028f72c9	chr11	1715831	135074876	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr12	51460	2197387	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr12	2197403	2208357	2	1	1
15822312-e361-406b-91c1-1558028f72c9	chr12	2208478	123990639	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr12	123991393	124251382	3	2	1
15822312-e361-406b-91c1-1558028f72c9	chr12	124252463	126063223	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr12	126064702	126066660	1	1	0
15822312-e361-406b-91c1-1558028f72c9	chr12	126068124	133201603	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr13	18452809	77632244	7	5	2
15822312-e361-406b-91c1-1558028f72c9	chr13	77632758	86307440	4	2	2
15822312-e361-406b-91c1-1558028f72c9	chr13	86308307	109889960	7	5	2
15822312-e361-406b-91c1-1558028f72c9	chr13	109890070	114342922	6	4	2
15822312-e361-406b-91c1-1558028f72c9	chr14	18239283	105784746	2	2	0
15822312-e361-406b-91c1-1558028f72c9	chr14	105784759	106321086	5	5	0
15822312-e361-406b-91c1-1558028f72c9	chr14	106340102	106877229	2	2	0
