GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
9958d8f5-1f27-4e14-a472-6c401d567357	chr1	62920	103560608	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr1	103566616	103761017	10	10	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr1	103764621	121705338	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr1	143541857	248930189	8	6	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	12784	34492601	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	34492775	34511990	0	0	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	34512096	77214001	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	77214142	77714790	3	2	1
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	77715693	154368523	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	154368996	154401022	7	4	3
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	154405807	207486030	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	207490188	207494612	0	0	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr2	207494752	242147305	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr3	20930	21164259	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr3	21166959	21299255	6	4	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr3	21299297	22678829	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr3	22679137	22682504	1	1	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr3	22682659	146538692	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr3	146539520	146559345	2	1	1
9958d8f5-1f27-4e14-a472-6c401d567357	chr3	146560829	198169247	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr4	68929	13002055	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr4	13002134	13570243	3	2	1
9958d8f5-1f27-4e14-a472-6c401d567357	chr4	13570277	190106768	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr5	15532	50265394	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr5	50268794	60044710	7	5	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr5	60050131	181363319	6	4	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr6	149661	14588088	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr6	14590522	14595302	1	1	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr6	14595668	170741917	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	43259	12403416	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	12404864	13626062	7	5	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	13629250	13688639	5	4	1
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	13690603	36276571	7	4	3
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	36277282	37780749	6	4	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	37784284	78437167	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	78437480	78446565	2	1	1
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	78446691	134100981	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	134100986	134110881	0	0	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr7	134110912	159334314	4	2	2
9958d8f5-1f27-4e14-a472-6c401d567357	chr8	81254	5746805	2	2	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr8	5746973	5759010	0	0	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr8	5759090	12376891	2	2	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr8	12382326	12697234	5	5	0
9958d8f5-1f27-4e14-a472-6c401d567357	chr8	12698533	41591053	2	2	0
