GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
c1627bec-7f00-4dd2-b430-123390367177	chr1	62920	101547449	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr1	101547492	101554702	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr1	101554776	248930189	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr2	12784	100693576	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr2	100693770	100922151	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr2	100923299	182117119	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr2	182117241	182131854	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr2	182134395	242147305	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr3	20930	16864984	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr3	16869969	18964793	2	2	0
c1627bec-7f00-4dd2-b430-123390367177	chr3	18968589	21944976	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr3	21949340	21976561	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr3	21977903	162790480	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr3	162794869	162908207	10	10	0
c1627bec-7f00-4dd2-b430-123390367177	chr3	162908784	163421963	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr3	163438181	164993409	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr3	164993886	198169247	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr4	68929	68802290	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr4	68805671	68847532	4	3	1
c1627bec-7f00-4dd2-b430-123390367177	chr4	68847826	98780573	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr4	98782085	99055807	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr4	99058393	190106768	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr5	15532	84740762	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr5	84740947	84773621	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr5	84773706	125138960	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr5	125141683	125147790	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr5	125148575	181363319	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr6	149661	103290101	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr6	103290164	103314186	7	7	0
c1627bec-7f00-4dd2-b430-123390367177	chr6	103317795	170741917	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr7	43259	134100981	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr7	134100986	134113300	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr7	134113314	159334314	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr8	81254	41727713	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr8	41727866	41778898	7	6	1
c1627bec-7f00-4dd2-b430-123390367177	chr8	41779842	103107983	4	3	1
c1627bec-7f00-4dd2-b430-123390367177	chr8	103108142	103117518	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr8	103119047	134544057	4	3	1
c1627bec-7f00-4dd2-b430-123390367177	chr8	134544130	134559239	8	6	2
c1627bec-7f00-4dd2-b430-123390367177	chr8	134559490	141113997	4	3	1
c1627bec-7f00-4dd2-b430-123390367177	chr8	141115206	145072769	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr9	46587	31970901	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr9	31971501	32088082	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr9	32088306	71152948	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr9	71153632	71189767	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr9	71192056	138200944	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr10	45792	83837805	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr10	83840604	83862356	4	2	2
c1627bec-7f00-4dd2-b430-123390367177	chr10	83865166	133654968	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr11	198510	4946021	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr11	4946166	4955027	8	8	0
c1627bec-7f00-4dd2-b430-123390367177	chr11	4955042	135074876	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr12	51460	9477960	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr12	9481274	9575696	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr12	9582373	91945336	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr12	91945858	91950165	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr12	91950192	133201603	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr13	18452809	99012212	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr13	99013078	99052249	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr13	99053573	114342922	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr14	18239283	22011358	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr14	22011573	22632004	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr14	22633534	106877229	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr15	19811075	76073865	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr15	76074535	76117453	4	2	2
c1627bec-7f00-4dd2-b430-123390367177	chr15	76117520	101928837	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr16	10777	90096867	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr17	150733	19246050	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr17	19248789	36480313	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr17	36480359	46708316	2	2	0
c1627bec-7f00-4dd2-b430-123390367177	chr17	46710828	48080360	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr17	48080445	51704487	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr17	51708503	59107894	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr17	59108446	60880672	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr17	60888039	71205313	2	2	0
c1627bec-7f00-4dd2-b430-123390367177	chr17	71205670	71267352	4	3	1
c1627bec-7f00-4dd2-b430-123390367177	chr17	71267419	71418726	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr17	71418886	71437263	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr17	71438349	75557297	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr17	75557847	77798282	2	2	0
c1627bec-7f00-4dd2-b430-123390367177	chr17	77799180	83091923	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr18	48133	24412209	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr18	24412228	24876381	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr18	24876786	30698517	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr18	30701286	50658989	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr18	50659753	50667818	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chr18	50667958	80257174	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chr19	90910	32543270	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr19	32543555	32613632	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr19	32613655	36974175	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr19	36974273	36990251	6	4	2
c1627bec-7f00-4dd2-b430-123390367177	chr19	36991249	58586487	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr20	80664	64324800	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr21	12973348	46677045	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr22	16392123	19435976	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chr22	19437148	29258905	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chr22	29259427	32318925	4	3	1
c1627bec-7f00-4dd2-b430-123390367177	chr22	32319548	50796027	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chrX	251810	1420939	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chrX	1425946	1478856	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chrX	1479705	2628264	3	2	1
c1627bec-7f00-4dd2-b430-123390367177	chrX	2634737	2649162	4	2	2
c1627bec-7f00-4dd2-b430-123390367177	chrX	2649336	2703417	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chrX	2705504	2759819	4	2	2
c1627bec-7f00-4dd2-b430-123390367177	chrX	2761052	2797283	1	1	0
c1627bec-7f00-4dd2-b430-123390367177	chrX	2798100	156004181	0	0	0
c1627bec-7f00-4dd2-b430-123390367177	chrY	2782397	26653788	2	1	1
c1627bec-7f00-4dd2-b430-123390367177	chrY	56872112	56872112	4	4	0
