miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-let-7a-1	hg38:chr9:94175942-94175962:+	1	0.545497	N	precursor
hsa-let-7a-1	hg38:chr9:94175961-94175982:+	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175961-94175983:+	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175981:+	50	27.274875	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175982:+	1526	832.429171	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175983:+	3392	1850.327489	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175984:+	5849	3190.614825	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175985:+	103	56.186242	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175962-94175986:+	5	2.727487	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175982:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175983:+	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175963-94175984:+	4	2.181990	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175982:+	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175983:+	5	2.727487	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175984:+	10	5.454975	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175965-94175985:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175984:+	3	1.636492	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175966-94175985:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94175967-94175984:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-1	hg38:chr9:94176013-94176033:+	2	1.090995	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176034:+	5	2.727487	N	mature,MIMAT0004481
hsa-let-7a-1	hg38:chr9:94176013-94176035:+	6	3.272985	N	mature,MIMAT0004481
hsa-let-7a-2	hg38:chr11:122146523-122146545:-	15	8.182462	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146524-122146545:-	7	3.818482	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146524-122146546:-	1	0.545497	N	mature,MIMAT0010195
hsa-let-7a-2	hg38:chr11:122146567-122146590:-	117	63.823206	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146585:-	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146586:-	5	2.727487	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146587:-	11	6.000472	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146589:-	7	3.818482	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146590:-	5843	3187.341840	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146568-122146591:-	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146586:-	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146587:-	3	1.636492	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146589:-	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146590:-	3371	1838.872042	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146569-122146591:-	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146587:-	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146589:-	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146570-122146590:-	1396	761.514497	N	mature,MIMAT0000062
hsa-let-7a-2	hg38:chr11:122146571-122146590:-	54	29.456865	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112769:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112771:+	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112772:+	13	7.091467	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112773:+	18	9.818955	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112751-46112774:+	8	4.363980	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112771:+	40	21.819900	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112772:+	1544	842.248126	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112773:+	3425	1868.328907	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112774:+	5731	3126.246121	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112752-46112775:+	130	70.914674	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112772:+	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112773:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112753-46112774:+	3	1.636492	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112754-46112774:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112773:+	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112755-46112774:+	4	2.181990	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112772:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112774:+	3	1.636492	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112756-46112775:+	1	0.545497	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112757-46112774:+	2	1.090995	N	mature,MIMAT0000062
hsa-let-7a-3	hg38:chr22:46112800-46112821:+	4	2.181990	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112800-46112822:+	5	2.727487	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112801-46112823:+	1	0.545497	N	mature,MIMAT0004481
hsa-let-7a-3	hg38:chr22:46112802-46112822:+	1	0.545497	N	mature,MIMAT0004481
hsa-let-7b	hg38:chr22:46113670-46113691:+	1	0.545497	N	precursor
hsa-let-7b	hg38:chr22:46113672-46113691:+	1	0.545497	N	precursor
hsa-let-7b	hg38:chr22:46113690-46113711:+	1	0.545497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113690-46113713:+	1	0.545497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113708:+	5	2.727487	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113709:+	23	12.546442	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113710:+	509	277.658223	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113711:+	11395	6215.943910	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113712:+	3425	1868.328907	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113713:+	6008	3277.348926	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113714:+	940	512.767642	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113691-46113715:+	1	0.545497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113711:+	5	2.727487	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113712:+	1	0.545497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113713:+	12	6.545970	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113692-46113714:+	1	0.545497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113711:+	1	0.545497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113713:+	8	4.363980	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113694-46113714:+	6	3.272985	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113712:+	1	0.545497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113713:+	9	4.909477	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113695-46113714:+	7	3.818482	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113696-46113714:+	2	1.090995	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113697-46113713:+	1	0.545497	N	mature,MIMAT0000063
hsa-let-7b	hg38:chr22:46113740-46113765:+	1	0.545497	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113764:+	1	0.545497	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113765:+	18	9.818955	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113745-46113766:+	80	43.639799	N	mature,MIMAT0004482
hsa-let-7b	hg38:chr22:46113746-46113765:+	1	0.545497	N	mature,MIMAT0004482
hsa-let-7c	hg38:chr21:16539837-16539858:+	2	1.090995	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539859:+	5	2.727487	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539837-16539860:+	2	1.090995	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539857:+	60	32.729849	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539858:+	250	136.374373	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539859:+	222	121.100443	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539860:+	622	339.299439	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539838-16539861:+	18	9.818955	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539839-16539859:+	1	0.545497	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539839-16539860:+	3	1.636492	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539841-16539860:+	1	0.545497	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539842-16539859:+	1	0.545497	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539842-16539860:+	2	1.090995	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539843-16539860:+	1	0.545497	N	mature,MIMAT0000064
hsa-let-7c	hg38:chr21:16539871-16539892:+	1	0.545497	N	mature,MIMAT0026472
