GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
d896fbc8-6813-49d3-8615-59778d3713a6	chr1	61735	13091612	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr1	13110913	31712394	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr1	31712888	121741181	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr1	143285278	248930189	5	3	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr2	12784	242147305	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr3	18667	196430461	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr3	196437412	198169247	6	4	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr4	12281	8705301	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr4	8714262	10382492	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr4	10385128	133257523	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr4	133260029	134395589	3	2	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr4	134395681	190106768	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr5	15532	69444660	3	2	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr5	69444826	181363319	3	3	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr6	149661	22362934	4	3	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr6	22365533	24339070	3	3	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr6	24340032	36103639	4	3	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr6	36103740	114233822	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr6	114234527	118044735	5	3	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr6	118045848	170741917	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr7	43259	65533059	7	4	3
d896fbc8-6813-49d3-8615-59778d3713a6	chr7	65537768	159334314	5	4	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	81254	28943607	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	28948391	31807178	7	5	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	31813831	32785278	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	32786798	35993884	10	8	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	36003435	36284772	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	36289956	37686979	11	9	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	37690259	41441076	8	6	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	41444907	70585743	11	9	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	70587437	87192689	9	9	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	87194040	134100783	11	9	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	134103179	134453590	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	134454028	139190602	11	9	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr8	139191542	145072769	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr9	46587	138200944	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr10	26823	133769379	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr11	198572	54579470	4	4	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr11	54581248	57449124	10	5	5
d896fbc8-6813-49d3-8615-59778d3713a6	chr11	57451616	59364820	4	4	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr11	59366875	97531447	5	5	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr11	97533176	135074876	4	4	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr12	51460	133201603	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr13	18452809	19338655	3	2	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr13	19339201	70133589	5	3	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr13	70140512	114342922	6	3	3
d896fbc8-6813-49d3-8615-59778d3713a6	chr14	18225647	106877229	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr15	19811075	65986238	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr15	65991362	67048893	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr15	67049472	97403501	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr15	97404397	98501290	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr15	98502972	101928837	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr16	10777	6393755	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr16	6394317	6446027	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr16	6446332	7068268	3	2	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr16	7069599	7501704	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr16	7502275	7603801	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr16	7603824	90221127	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr17	150733	7182048	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr17	7188331	7983417	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr17	7984550	9851867	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr17	9852466	22728514	3	2	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr17	22736323	83090856	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr18	48133	80257174	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr19	90910	58586487	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr20	80664	11144516	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr20	11144792	11414905	10	8	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr20	11417311	14911141	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr20	14912030	15119904	6	5	1
d896fbc8-6813-49d3-8615-59778d3713a6	chr20	15120818	16497465	7	5	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr20	16497846	18296342	11	9	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr20	18296733	26324855	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr20	26324943	64324800	11	9	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr21	10336543	30335186	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chr21	30336010	46677045	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr22	15294545	42045757	4	2	2
d896fbc8-6813-49d3-8615-59778d3713a6	chr22	42046785	50796027	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chrX	251810	52808289	2	2	0
d896fbc8-6813-49d3-8615-59778d3713a6	chrX	52808643	155559972	6	6	0
d896fbc8-6813-49d3-8615-59778d3713a6	chrX	155559990	156004181	4	4	0
