GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
308ed063-998a-438b-9cce-39b2d33945c1	chr1	61735	248930189	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr2	12784	242147305	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr3	18667	198169247	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr4	12281	70302923	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr4	70303559	70706214	4	4	0
308ed063-998a-438b-9cce-39b2d33945c1	chr4	70706780	190106768	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr5	15532	131693051	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr5	131693990	131891806	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr5	131897559	177069490	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr5	177070898	177340459	6	4	2
308ed063-998a-438b-9cce-39b2d33945c1	chr5	177344122	181363319	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr6	149661	156155491	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr6	156155708	156219949	2	1	1
308ed063-998a-438b-9cce-39b2d33945c1	chr6	156228034	170741917	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr7	43259	159334314	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr8	81254	40137841	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr8	40144948	43700961	7	5	2
308ed063-998a-438b-9cce-39b2d33945c1	chr8	43705882	145072769	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr9	46587	138200944	3	2	1
308ed063-998a-438b-9cce-39b2d33945c1	chr10	26823	1078591	3	2	1
308ed063-998a-438b-9cce-39b2d33945c1	chr10	1079828	3909560	7	5	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	3910488	4906729	6	3	3
308ed063-998a-438b-9cce-39b2d33945c1	chr10	4907574	5183883	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	5184755	9742669	5	3	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	9743618	13330559	7	5	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	13331716	14377283	5	3	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	14377479	15194165	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	15197285	17484790	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr10	17485096	18408493	3	2	1
308ed063-998a-438b-9cce-39b2d33945c1	chr10	18408728	19367329	5	3	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	19368063	21824361	7	5	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	21843086	23294115	5	3	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	23303539	23734176	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	23734269	27402162	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr10	27402342	32266383	3	2	1
308ed063-998a-438b-9cce-39b2d33945c1	chr10	32272442	36473624	5	3	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	36476374	37147882	3	2	1
308ed063-998a-438b-9cce-39b2d33945c1	chr10	37157222	41716766	5	3	2
308ed063-998a-438b-9cce-39b2d33945c1	chr10	41717268	43118900	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr10	43120057	43510404	3	3	0
308ed063-998a-438b-9cce-39b2d33945c1	chr10	43515126	98912953	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr10	98919927	99225735	4	4	0
308ed063-998a-438b-9cce-39b2d33945c1	chr10	99225783	133769379	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr11	198572	135074876	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr12	51460	133201603	3	2	1
308ed063-998a-438b-9cce-39b2d33945c1	chr13	18452809	114342922	7	5	2
308ed063-998a-438b-9cce-39b2d33945c1	chr14	18225647	106877229	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr15	19811075	101928837	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr16	10777	36048855	3	2	1
308ed063-998a-438b-9cce-39b2d33945c1	chr16	46429870	90221127	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr17	150733	21638857	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr17	21641977	83090856	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr18	48133	2748142	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr18	2748325	80257174	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr19	90910	27419767	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr19	27460909	58586487	4	2	2
308ed063-998a-438b-9cce-39b2d33945c1	chr20	80664	64324800	6	4	2
308ed063-998a-438b-9cce-39b2d33945c1	chr21	10336543	46677045	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chr22	15294545	50796027	2	2	0
308ed063-998a-438b-9cce-39b2d33945c1	chrX	251810	156004181	2	2	0
