GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	62920	25256850	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	25266637	25336853	0	0	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	25346663	48724562	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	48727722	48888093	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	48889039	66572532	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	66574047	66579057	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	66579151	72011282	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	72011538	73192824	3	2	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	73198926	121705338	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	143541857	214786652	5	4	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	214787106	214797115	9	7	2
f55d3120-2256-4051-97b8-dfacf69d7557	chr1	214797788	248930189	5	4	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr2	12784	126599529	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr2	126601237	126622311	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr2	126622793	242147305	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	20930	36112491	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	36112516	36115371	0	0	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	36115599	60103722	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	60105531	60228154	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	60228639	60432988	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	60433245	60594224	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	60594980	162790480	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	162794869	162908784	7	7	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr3	162908815	198169247	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr4	68929	35485070	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr4	35490646	35494986	0	0	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr4	35496722	90191797	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr4	90193828	90333082	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr4	90333367	129113085	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr4	129114600	129120377	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr4	129120740	190106768	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr5	15532	125138960	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr5	125141683	125147790	0	0	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr5	125148575	181363319	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr6	149661	20812357	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr6	20813144	20828981	3	2	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr6	20830434	87330681	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr6	87333654	87352119	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr6	87352271	170741917	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr7	43259	54347132	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr7	54348774	54472843	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr7	54473272	159334314	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr8	81254	121226492	3	2	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr8	121226594	121227959	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr8	121227978	145072769	3	2	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr9	46587	83290145	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr9	83290338	83296891	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr9	83297027	102111018	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr9	102112478	102178547	3	2	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr9	102178679	138200944	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr10	45792	110670712	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr10	110671475	110744963	1	1	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr10	110747549	133654968	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr11	198510	4949013	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr11	4949047	4952799	0	0	0
f55d3120-2256-4051-97b8-dfacf69d7557	chr11	4953934	135074876	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr12	51460	7805181	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr12	7805809	7971304	4	3	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr12	7978362	33146857	2	1	1
f55d3120-2256-4051-97b8-dfacf69d7557	chr12	33148472	33150557	0	0	0
