GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
068eb7ab-7063-4196-9816-d23b6e331da6	chr1	61735	248930189	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr2	12784	242147305	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr3	18667	60350473	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr3	60352274	60456038	1	1	0
068eb7ab-7063-4196-9816-d23b6e331da6	chr3	60459520	60486485	0	0	0
068eb7ab-7063-4196-9816-d23b6e331da6	chr3	60486677	198169247	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr4	12281	190106768	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr5	15532	181363319	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr6	149661	170741917	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr7	43259	159334314	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr8	81254	145072769	3	2	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr9	46587	138200944	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr10	26823	133769379	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr11	198572	135074876	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr12	51460	133201603	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr13	18452809	114342922	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr14	18225647	106877229	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr15	19811075	101928837	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr16	10777	6344354	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr16	6345145	6537066	1	1	0
068eb7ab-7063-4196-9816-d23b6e331da6	chr16	6537246	90221127	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr17	150733	83090856	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr18	48133	80257174	3	2	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr19	90910	58586487	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr20	80664	64324800	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr21	10336543	14172998	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chr21	14173507	46677045	2	2	0
068eb7ab-7063-4196-9816-d23b6e331da6	chr22	15294545	50796027	2	1	1
068eb7ab-7063-4196-9816-d23b6e331da6	chrX	251810	2776199	3	2	1
068eb7ab-7063-4196-9816-d23b6e331da6	chrX	2785350	155699837	1	1	0
068eb7ab-7063-4196-9816-d23b6e331da6	chrX	155733777	155771074	2	2	0
068eb7ab-7063-4196-9816-d23b6e331da6	chrX	155771305	156004181	3	3	0
