GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
c9040eda-d8ea-48ce-9894-55902b9a0157	chr1	61735	4602017	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr1	4602472	10557134	1	1	0
c9040eda-d8ea-48ce-9894-55902b9a0157	chr1	10557215	248930189	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr2	12784	33286631	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr2	33287516	36169833	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr2	36170755	242147305	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr3	18667	59863362	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr3	59863821	60110703	0	0	0
c9040eda-d8ea-48ce-9894-55902b9a0157	chr3	60112417	66805987	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr3	66808137	68773121	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr3	68773785	198169247	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr4	12281	8455643	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr4	8459790	14704460	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr4	14705629	186428942	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr4	186431419	190106768	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr5	15532	1966759	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr5	1967151	4294937	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr5	4295317	17501856	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr5	17502763	29192828	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr5	29193054	59969478	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr5	59969536	60360603	1	1	0
c9040eda-d8ea-48ce-9894-55902b9a0157	chr5	60361065	72541054	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr5	72541169	181363319	2	2	0
c9040eda-d8ea-48ce-9894-55902b9a0157	chr6	149661	10232511	4	2	2
c9040eda-d8ea-48ce-9894-55902b9a0157	chr6	10235681	33799950	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr6	33800026	37000140	2	2	0
c9040eda-d8ea-48ce-9894-55902b9a0157	chr6	37000287	78711285	4	2	2
c9040eda-d8ea-48ce-9894-55902b9a0157	chr6	78714716	128706712	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr6	128706879	132203814	4	3	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr6	132204350	170741917	4	2	2
c9040eda-d8ea-48ce-9894-55902b9a0157	chr7	43259	763705	5	4	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr7	782886	95118001	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr7	95120454	95340288	1	1	0
c9040eda-d8ea-48ce-9894-55902b9a0157	chr7	95341167	142706208	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr7	142706976	159334314	4	2	2
c9040eda-d8ea-48ce-9894-55902b9a0157	chr8	81254	5967672	4	3	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr8	5967672	61672436	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr8	61674486	70002272	4	2	2
c9040eda-d8ea-48ce-9894-55902b9a0157	chr8	70002306	106157795	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr8	106162895	119680012	4	2	2
c9040eda-d8ea-48ce-9894-55902b9a0157	chr8	119680938	126671529	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr8	126673602	128058535	4	3	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr8	128060586	145072769	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr9	46587	1459511	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr9	1459677	138200944	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr10	26823	66683064	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr10	66686326	67022305	1	1	0
c9040eda-d8ea-48ce-9894-55902b9a0157	chr10	67024181	133769379	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr11	198572	27330146	2	2	0
c9040eda-d8ea-48ce-9894-55902b9a0157	chr11	27330437	87615445	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr11	87618051	90340171	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr11	90342198	135074876	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr12	51460	125974254	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr12	125975511	129592551	3	2	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr12	129592580	133201603	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr13	18452809	114342922	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr14	18225647	106877229	2	1	1
c9040eda-d8ea-48ce-9894-55902b9a0157	chr15	19811075	26706262	3	2	1
