GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
899da3f7-5c44-41e1-8276-f12bfda9c184	chr1	61735	28697542	1	1	0
899da3f7-5c44-41e1-8276-f12bfda9c184	chr1	28700810	248930189	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr2	12784	242147305	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr3	18667	68047254	2	2	0
899da3f7-5c44-41e1-8276-f12bfda9c184	chr3	68052589	198169247	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr4	12281	190106768	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr5	15532	181363319	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr6	149661	170741917	2	2	0
899da3f7-5c44-41e1-8276-f12bfda9c184	chr7	43259	38255395	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr7	38258234	38312559	4	2	2
899da3f7-5c44-41e1-8276-f12bfda9c184	chr7	38312638	159334314	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr8	81254	145072769	3	2	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr9	46587	138200944	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr10	26823	81767352	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr10	81767746	110399898	1	1	0
899da3f7-5c44-41e1-8276-f12bfda9c184	chr10	110405891	133769379	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr11	198572	135074876	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr12	51460	133201603	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr13	18452809	114342922	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr14	18225647	22025100	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr14	22025238	22509594	4	2	2
899da3f7-5c44-41e1-8276-f12bfda9c184	chr14	22509777	39499811	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr14	39500594	83394547	1	1	0
899da3f7-5c44-41e1-8276-f12bfda9c184	chr14	83401832	106877229	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr15	19811075	101928837	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr16	10777	90221127	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr17	150733	83090856	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr18	48133	80257174	1	1	0
899da3f7-5c44-41e1-8276-f12bfda9c184	chr19	90910	58586487	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr20	80664	25858863	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr20	25860397	64324800	4	3	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr21	10336543	19267366	1	1	0
899da3f7-5c44-41e1-8276-f12bfda9c184	chr21	19267777	46677045	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chr22	15294545	50796027	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chrX	251810	2785350	2	1	1
899da3f7-5c44-41e1-8276-f12bfda9c184	chrX	2785592	155699837	1	1	0
899da3f7-5c44-41e1-8276-f12bfda9c184	chrX	155733777	156004181	2	1	1
