GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
c33148e3-a93e-4631-a034-d5302409ad65	chr1	61735	121741181	2	1	1
c33148e3-a93e-4631-a034-d5302409ad65	chr1	143285278	248930189	5	3	2
c33148e3-a93e-4631-a034-d5302409ad65	chr2	12784	242147305	4	2	2
c33148e3-a93e-4631-a034-d5302409ad65	chr3	18667	60277992	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr3	60278199	60634880	1	1	0
c33148e3-a93e-4631-a034-d5302409ad65	chr3	60635351	198169247	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr4	12281	190106768	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr5	15532	181363319	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr6	149661	20484374	2	1	1
c33148e3-a93e-4631-a034-d5302409ad65	chr6	20484498	27874275	1	1	0
c33148e3-a93e-4631-a034-d5302409ad65	chr6	27885174	170741917	2	1	1
c33148e3-a93e-4631-a034-d5302409ad65	chr7	43259	159334314	6	5	1
c33148e3-a93e-4631-a034-d5302409ad65	chr8	81254	145072769	5	3	2
c33148e3-a93e-4631-a034-d5302409ad65	chr9	46587	42995504	4	2	2
c33148e3-a93e-4631-a034-d5302409ad65	chr9	60840363	138200944	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr10	26823	133769379	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr11	198572	135074876	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr12	51460	26956722	5	5	0
c33148e3-a93e-4631-a034-d5302409ad65	chr12	26956899	133201603	5	3	2
c33148e3-a93e-4631-a034-d5302409ad65	chr13	18452809	114342922	4	2	2
c33148e3-a93e-4631-a034-d5302409ad65	chr14	18225647	106877229	2	2	0
c33148e3-a93e-4631-a034-d5302409ad65	chr15	19811075	101928837	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr16	10777	90221127	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr17	150733	41559749	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr17	41562589	83090856	4	4	0
c33148e3-a93e-4631-a034-d5302409ad65	chr18	48133	15402409	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chr18	20949392	32029984	4	2	2
c33148e3-a93e-4631-a034-d5302409ad65	chr18	32033244	80257174	3	3	0
c33148e3-a93e-4631-a034-d5302409ad65	chr19	90910	58586487	4	2	2
c33148e3-a93e-4631-a034-d5302409ad65	chr20	80664	64324800	5	3	2
c33148e3-a93e-4631-a034-d5302409ad65	chr21	10336543	46677045	4	2	2
c33148e3-a93e-4631-a034-d5302409ad65	chr22	15294545	50796027	3	2	1
c33148e3-a93e-4631-a034-d5302409ad65	chrX	251810	2785350	4	3	1
c33148e3-a93e-4631-a034-d5302409ad65	chrX	2785592	155542770	3	3	0
c33148e3-a93e-4631-a034-d5302409ad65	chrX	155542788	156004181	1	1	0
