GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
355b79a6-e940-4467-aa43-9f2e777e3af5	chr1	61735	21042805	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr1	21045647	23750484	1	1	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr1	23752450	248930189	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr2	12784	32226063	4	4	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr2	32226377	242147305	4	2	2
355b79a6-e940-4467-aa43-9f2e777e3af5	chr3	18667	1145349	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr3	1145647	1418756	2	2	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr3	1419237	198169247	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr4	12281	182381237	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr4	182383925	184609147	1	1	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr4	184610004	190106768	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr5	15532	181363319	4	2	2
355b79a6-e940-4467-aa43-9f2e777e3af5	chr6	149661	170741917	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr7	43259	123607958	4	2	2
355b79a6-e940-4467-aa43-9f2e777e3af5	chr7	123608276	124343632	3	3	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr7	124343854	127900465	1	1	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr7	127906419	159334314	4	2	2
355b79a6-e940-4467-aa43-9f2e777e3af5	chr8	81254	37859546	1	1	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr8	37861376	145072769	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr9	46587	138200944	4	3	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr10	26823	133769379	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr11	198572	135074876	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr12	51460	133201603	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr13	18452809	114342922	4	3	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr14	18225647	21891483	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr14	21899370	22519044	5	3	2
355b79a6-e940-4467-aa43-9f2e777e3af5	chr14	22519593	106877229	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr15	19811075	64923758	4	2	2
355b79a6-e940-4467-aa43-9f2e777e3af5	chr15	64924587	101928837	4	4	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr16	10777	90221127	4	2	2
355b79a6-e940-4467-aa43-9f2e777e3af5	chr17	150733	60407165	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr17	60408376	83090856	3	3	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr18	48133	15402409	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr18	20949392	80257174	3	3	0
355b79a6-e940-4467-aa43-9f2e777e3af5	chr19	90910	58586487	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr20	80664	64324800	4	2	2
355b79a6-e940-4467-aa43-9f2e777e3af5	chr21	10336543	46677045	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chr22	15294545	50796027	3	2	1
355b79a6-e940-4467-aa43-9f2e777e3af5	chrX	251810	156004181	4	2	2
